id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
88,10,0.2860055248721937,0.2856112751278063,1,30,0.2858084,False,RS,1,128,True,8,2,False,True,0.0003180484868695341,2048,False,1
89,10,0.16503034695937746,0.16493085304062255,17,1,0.1649806,False,RS,32,1,True,32,1,False,False,8.026356583157303e-05,1,False,1
90,10,0.1603089296978737,0.1602518703021263,10,1,0.1602804,False,RS,4,128,True,8,4,False,True,4.6030859214228274e-05,32,True,1
91,10,0.49997503099007773,0.4998181690099221,1,28,0.4998965999999999,False,RS,8,512,True,4,4,False,True,0.00012654343127953323,2048,True,8
92,10,0.3101735767957165,0.3098116232042836,19,1,0.30999260000000006,False,RS,16,128,True,4,8,False,True,0.00029199458899096045,1024,True,1
93,10,0.09759268594320603,0.07392693405679396,28,1,0.08575980999999999,False,RS,2,512,True,16,1,True,True,0.019091595328230175,1024,True,8
94,10,0.14222539698445685,0.14206020301554317,1,25,0.1421428,False,RS,32,1,True,16,512,False,True,0.00013326499915581434,512,True,2
95,10,0.0945266651372135,0.0569610948627865,7,1,0.07574388,False,RS,1,1,True,8,512,True,True,0.030304833304930095,256,False,16
96,10,0.08611858767515843,0.07537913232484159,1,14,0.08074886,False,RS,16,1,True,1,8,True,False,0.008663715253077056,32,False,4
97,10,0.19965974241327594,0.1995842575867241,7,1,0.19962200000000002,False,RS,4,256,True,4,16,False,True,6.0894991583871894e-05,1,True,1
98,10,0.10540596099294065,0.08128083900705933,9,1,0.09334339999999999,False,RS,16,256,True,16,256,True,False,0.019462177597792087,2048,True,1
99,10,0.11366875004859636,0.11360764995140363,21,1,0.1136382,False,RS,4,128,True,8,4,False,False,4.929056704887785e-05,1,False,4
100,10,0.09453843659965729,0.07848922340034271,1,8,0.08651383,False,RS,2,1,True,512,64,True,False,0.01294719412290169,512,False,4
101,10,0.08729953133474724,0.07693354866525276,1,16,0.08211654,False,RS,1,64,True,2,8,True,False,0.008362428003779765,4,True,1
102,10,0.09670376993520756,0.09666539006479245,24,1,0.09668458,False,RS,1,256,True,2048,4,False,True,3.09617441369183e-05,2048,True,8
103,10,0.1150943686822618,0.07966545131773817,16,1,0.09737990999999999,False,RS,1,1024,True,2,128,True,True,0.028581156283868217,8,True,1
104,10,0.1413637197240735,0.14131988027592654,9,1,0.14134180000000002,False,RS,16,256,True,64,16,False,True,3.536608544919985e-05,1,True,2
105,10,0.0909548383411469,0.0781854016588531,17,1,0.08457012,False,RS,1,128,True,1,16,True,False,0.010301338359242455,128,True,8
106,10,0.14066900307858213,0.14060819692141788,1,7,0.1406386,False,RS,16,8,True,256,2,False,True,4.9053440246328595e-05,1024,True,1
107,10,0.11369722041171759,0.07782069958828239,1,4,0.09575895999999999,False,RS,4,1024,True,8,2,True,True,0.02894224618906418,256,True,8
108,10,0.12085406644514625,0.12081833355485373,18,1,0.12083619999999999,False,RS,8,256,True,1,16,False,True,2.8826376810136273e-05,8,True,2
109,10,0.08846968350021728,0.07931577649978272,1,24,0.08389273,False,RS,1,1,True,4,64,True,False,0.0073846243704131604,512,False,2
110,10,0.114667146417042,0.114616253582958,5,1,0.1146417,False,RS,2,1,True,32,2,False,False,4.105618102064434e-05,128,False,16
111,10,0.09166810704276852,0.0738074529572315,19,1,0.08273778000000001,False,RS,1,4,True,4,4,True,False,0.014408516650356482,128,True,16
112,10,0.3245931064706227,0.32443689352937716,11,1,0.32451499999999994,False,RS,4,32,True,2,1,False,False,0.00012601983970788266,8,True,32
113,10,0.11928493243636083,0.11923706756363915,7,1,0.11926099999999999,False,RS,8,2048,True,32,128,False,False,3.86134691526162e-05,32,True,16
114,10,0.10513816881823575,0.07356257118176425,1,20,0.08935037,False,RS,2,1,True,8,2,True,False,0.025472612711225757,32,True,8
115,10,0.10019285163090158,0.08538192836909841,1,30,0.09278739,False,RS,8,16,True,64,2,True,True,0.011948242959234632,128,False,8
116,10,0.10026595869728878,0.055306621302711204,19,1,0.07778629,False,RS,1,2048,True,1,2048,True,False,0.036269520608617094,64,False,8
117,10,0.10317668777001236,0.10313971222998765,24,1,0.1031582,False,RS,8,256,True,512,4,False,True,2.9828845100000867e-05,2048,False,1
118,10,0.16367757034980765,0.1635916296501924,22,1,0.16363460000000002,False,RS,16,1,True,8,1024,False,False,6.932993581419277e-05,128,False,8
119,10,0.09450696024932213,0.049375499750677856,13,1,0.07194123,False,RS,1,1,True,2,2048,True,False,0.03640837546796204,8,False,2
120,10,0.08873169875407705,0.06635088124592295,1,6,0.07754129,False,RS,8,1,True,32,256,True,True,0.018055015240228955,64,True,8
121,10,0.10159078572891365,0.10155181427108635,30,1,0.1015713,False,RS,8,128,True,512,2,False,False,3.143898853334827e-05,2048,True,4
122,10,0.09621634180174995,0.07923359819825002,1,16,0.08772496999999999,False,RS,1,1,True,16,32,True,True,0.013700290191382806,1,True,8
123,10,0.1915816262157977,0.19153277378420233,1,27,0.1915572,False,RS,1,1,True,8,256,False,False,3.941015097661952e-05,16,False,8
124,10,0.10843541047664523,0.07333002952335477,8,1,0.09088272,False,RS,8,2048,True,1,1,True,False,0.028320153537500458,256,True,16
125,10,0.08841197157659994,0.07413636842340007,1,22,0.08127417,False,RS,4,32,True,4,16,True,True,0.011516390426783039,1024,False,32
126,10,0.09382055000393105,0.06303004999606895,20,1,0.0784253,False,RS,1,512,True,32,32,True,True,0.02483926008036471,512,False,2
127,10,0.2679152401771172,0.2678875598228828,1,13,0.2679014,False,RS,2,512,True,2,1,False,True,2.2330248543170828e-05,64,True,16
128,10,0.09378320182641708,0.09374425817358292,6,1,0.09376373,False,RS,8,32,True,1,4,False,False,3.1416557736326076e-05,512,True,4
129,10,0.08844684053936454,0.06838689946063549,8,1,0.07841687000000001,False,RS,16,16,True,1,2,True,True,0.01618272173313562,128,False,2
130,10,0.1511116450419706,0.15108315495802938,17,1,0.1510974,False,RS,32,256,True,8,4,False,True,2.2983472322517682e-05,128,True,4
131,10,0.17977752732080168,0.1797242726791983,1,25,0.1797509,False,RS,32,1,True,16,2048,False,True,4.296149438742088e-05,256,True,1
132,10,0.09246140416068037,0.08038749583931966,14,1,0.08642445000000001,False,RS,8,16,True,64,2,True,False,0.00974024289648364,2048,True,4
133,10,0.16193326493327181,0.1287517350667282,2,1,0.1453425,False,RS,2,1,True,1,2048,True,True,0.02676814764323449,2,False,32
134,10,0.09143735240297175,0.08282038759702824,1,7,0.08712887,False,RS,2,128,True,128,4,True,True,0.00695146327157815,1024,True,32
135,10,0.3118076109094006,0.3116759890905993,5,1,0.31174179999999996,False,RS,2,128,True,2048,64,False,True,0.00010618173100867848,2048,True,32
136,10,0.09598600808056038,0.07937465191943963,1,12,0.08768033,False,RS,2,2,True,4,1,True,True,0.013400685142114932,512,False,1
137,10,0.11785662263517885,0.08088003736482113,1,29,0.09936832999999999,False,RS,2,8,True,2,1,True,False,0.029829688318789047,32,False,4
138,10,0.11591555978934559,0.07773610021065439,4,1,0.09682582999999999,False,RS,2,1024,True,1,256,True,False,0.03080006904599566,1024,True,32
139,10,0.08164798898351074,0.03983319101648927,23,1,0.060740590000000004,False,RS,16,2048,True,1,16,True,False,0.033732763081000344,128,True,4
140,10,0.08579616521366265,0.05050299478633739,1,5,0.06814958000000002,False,RS,4,512,True,2,2,True,False,0.028471646744324435,16,True,32
141,10,0.08295799238039019,0.07096664761960982,21,1,0.07696232,False,RS,16,2,True,2,1,True,True,0.00967363736055885,1024,False,2
142,10,0.20300395396153326,0.2029622460384667,1,5,0.20298309999999997,False,RS,16,64,True,16,32,False,False,3.3646545142115825e-05,2048,False,2
143,10,0.08895420605563524,0.07649415394436478,23,1,0.08272418000000001,False,RS,4,64,True,32,1,True,False,0.010051752161469165,1,False,8
144,10,0.08947946126794498,0.07205133873205505,1,9,0.08076540000000001,False,RS,1,64,True,2,4,True,False,0.014059585530306357,16,True,1
145,10,0.08936927680205575,0.08138176319794427,8,1,0.08537552000000001,False,RS,8,4,True,64,1,True,True,0.006443673462831584,1024,True,8
146,10,0.09517425777665857,0.08376582222334143,1,10,0.08947004,False,RS,1,256,True,64,32,True,True,0.009203393830777862,1,True,8
147,10,0.09891620423215836,0.08039785576784164,1,20,0.08965703,False,RS,8,128,True,4,16,True,False,0.014939090747033432,128,True,8
148,10,0.17983340067923465,0.17971139932076535,1,5,0.1797724,False,RS,2,16,True,512,1,False,True,9.842072952381452e-05,512,False,16
149,10,0.17202832594808773,0.17165647405191228,1,8,0.1718424,False,RS,32,2048,True,2,16,False,True,0.00029997973264872415,1024,False,4
150,10,0.10925934892107025,0.07083023107892977,27,1,0.09004479000000001,False,RS,2,2048,True,32,256,True,True,0.03100147293795732,128,True,4
151,10,0.096551833818072,0.06646346618192803,9,1,0.08150765000000001,False,RS,32,64,True,8,16,True,False,0.024272837041196895,2048,True,2
152,10,0.8260131039097426,0.8257706960902574,1,12,0.8258919,False,RS,16,1024,True,4,512,False,False,0.0001955548260718663,4,False,1
153,10,0.09299762622870897,0.06501977377129103,1,4,0.0790087,False,RS,16,256,True,8,256,True,False,0.022570245806415135,8,False,8
154,10,0.09040552705298172,0.0566241129470183,1,9,0.07351482000000001,False,RS,1,2048,True,2,512,True,True,0.0272520852420801,4,False,8
155,10,0.1613658542546925,0.16132174574530753,23,1,0.1613438,False,RS,16,16,True,32,4,False,True,3.55831420759872e-05,1,True,1
156,10,0.11226149132166718,0.11224070867833283,3,1,0.1122511,False,RS,2,512,True,64,16,False,False,1.6765738874263605e-05,256,True,4
157,10,0.1148222347792718,0.07533440522072819,6,1,0.09507832,False,RS,16,1024,True,8,128,True,True,0.0318555550628709,8,True,8
158,10,0.10351835010890606,0.059049869891093947,1,27,0.08128411,False,RS,16,2048,True,2,2048,True,True,0.0358735371373231,1024,False,8
159,10,0.19856163369667895,0.19849596630332106,24,1,0.1985288,False,RS,1,1024,True,8,16,False,False,5.297508848506113e-05,16,False,16
160,10,0.1384736293774669,0.1384153706225331,16,1,0.1384445,False,RS,2,1,True,8,512,False,False,4.699840422822598e-05,16,True,2
161,10,0.09138864097221047,0.06611495902778955,1,18,0.07875180000000001,False,RS,2,256,True,4,32,True,True,0.020388741944612477,8,False,2
162,10,0.16077209221450076,0.1607471077854993,1,8,0.16075960000000003,False,RS,32,256,True,16,2,False,True,2.0155396299753677e-05,128,True,2
163,10,0.10926239564551928,0.10921880435448071,1,17,0.1092406,False,RS,4,1,True,256,64,False,False,3.516589256652207e-05,256,False,1
164,10,0.37156510417333655,0.37144229582666344,1,16,0.3715037,False,RS,2,1,True,64,64,False,False,9.907174168248005e-05,1024,False,32
165,10,0.1345248089095157,0.1344999910904843,1,3,0.1345124,False,RS,4,16,True,16,16,False,True,2.0020988986564855e-05,2048,True,8
166,10,0.10050602243851585,0.07964113756148415,1,5,0.09007358,False,RS,8,256,True,1024,256,True,False,0.016832084632439324,1024,True,16
167,10,0.0971082117518563,0.07761602824814373,22,1,0.08736212000000002,False,RS,8,4,True,4,4,True,True,0.015724701302651193,1,True,8
168,10,0.18801582174917011,0.18792317825082985,23,1,0.18796949999999998,False,RS,16,1,True,4,2048,False,True,7.473720626301657e-05,64,True,4
169,10,0.09243540831199638,0.07422673168800363,3,1,0.08333107000000001,False,RS,32,32,True,1024,32,True,True,0.014689272803855877,2048,False,4
170,10,0.08880604502228384,0.07893019497771617,1,29,0.08386812,False,RS,8,4,True,1,2,True,False,0.00796702904171938,1024,True,1
171,10,0.18880386173265604,0.17912693826734397,1,17,0.1839654,False,RS,2,2048,True,4,8,True,False,0.00780655132821145,1,True,16
172,10,0.18053792709839617,0.18050827290160382,1,20,0.1805231,False,RS,2,1,True,4,32,False,False,2.3922583472526888e-05,16,False,16
173,10,0.09590318234475313,0.09588221765524686,1,6,0.0958927,False,RS,8,4,True,2048,4,False,True,1.6912598854108738e-05,1,False,4
174,10,0.10279919119623898,0.07295448880376101,23,1,0.08787684,False,RS,4,512,True,2,256,True,False,0.024076267828016865,2,True,2
175,10,0.15065654043027268,0.10795723956972733,15,1,0.12930689,False,RS,4,512,True,16,512,True,True,0.03444630775901679,32,False,32
176,10,0.12899334388327927,0.12894425611672072,20,1,0.1289688,False,RS,32,1,True,8,256,False,True,3.959999999999677e-05,8,False,2
177,10,0.09787433382849552,0.06301226617150447,1,23,0.0804433,False,RS,4,1024,True,64,128,True,False,0.02812386824670461,2048,False,32
178,10,0.15161446631235911,0.15156853368764092,14,1,0.15159150000000002,False,RS,2,2048,True,4,128,False,False,3.7054689311878655e-05,16,True,8
179,10,0.2545433457674809,0.25447365423251894,1,6,0.2545084999999999,False,RS,4,64,True,2,32,False,True,5.622143719258204e-05,64,False,16
180,10,0.10591295334883047,0.07528894665116956,1,14,0.09060095000000001,False,RS,32,1,True,8,1024,True,False,0.024704946878803445,1024,False,1
181,10,0.16540638466615895,0.1653184153338411,29,1,0.16536240000000002,False,RS,16,512,True,16,32,False,True,7.096647095636104e-05,64,True,8
182,10,0.20307481034688807,0.20304898965311186,2,1,0.20306189999999996,False,RS,16,32,True,16,4,False,False,2.0830026404208293e-05,512,True,8
183,10,0.23998901614574036,0.23993918385425972,1,12,0.23996410000000004,False,RS,2,64,True,16,64,False,False,4.020062188573854e-05,256,False,1
184,10,0.09537471457517342,0.07844246542482657,4,1,0.08690859,False,RS,1,4,True,16,2,True,False,0.013659555391552829,1024,True,16
185,10,0.12491967280558657,0.12483112719441343,1,22,0.1248754,False,RS,4,64,True,128,1,False,False,7.14313656596319e-05,256,False,1
186,10,0.12098840186511706,0.12093999813488296,29,1,0.12096420000000001,False,RS,32,1,True,2,128,False,False,3.9048175373504086e-05,128,True,2
187,1,inf,inf,1,24,inf,False,RS,32,1,False,16,1,True,True,inf,16,True,4
188,10,0.09920491706469041,0.06054990293530961,1,23,0.07987741000000001,False,RS,4,512,True,64,128,True,True,0.031183707608668027,1024,False,16
189,10,0.16611827727542752,0.16606252272457248,26,1,0.1660904,False,RS,2,4,True,8,2,False,True,4.497821694998776e-05,8,False,8
190,10,0.0968434146513114,0.0967925453486886,30,1,0.09681798,False,RS,16,8,True,128,2,False,False,4.103719776008027e-05,1024,False,1
191,10,0.12137723705283816,0.12123816294716182,4,1,0.12130769999999999,False,RS,4,2048,True,2048,2,False,False,0.00011219362727000121,1,False,2
192,10,0.15529809439544703,0.13097210560455294,1,6,0.1431351,False,RS,4,2048,True,64,32,True,True,0.01962422052694068,512,False,32
193,10,0.09570242310575086,0.061425736894249156,10,1,0.07856408000000001,False,RS,2,512,True,16,8,True,True,0.02765163031724531,1024,False,2
194,10,0.09869022688258239,0.07448795311741763,8,1,0.08658909000000001,False,RS,1,1024,True,64,4,True,True,0.019524417350663754,1,True,4
195,10,0.10295642998250393,0.06858817001749606,28,1,0.0857723,False,RS,2,512,True,2,1,True,False,0.02772550454076535,512,False,32
196,10,0.08844931967957105,0.07250248032042896,10,1,0.0804759,False,RS,32,32,True,1024,16,True,True,0.01286460727173589,2048,False,2
197,10,0.1755500489295065,0.1754901510704935,1,15,0.1755201,False,RS,8,64,True,32,4,False,False,4.832069949824401e-05,32,False,2
198,10,0.16493506350567338,0.14894233649432664,1,12,0.15693870000000001,False,RS,4,2048,True,4,1024,True,False,0.012901625680897732,32,True,1
199,10,0.1175717360822417,0.1175492639177583,17,1,0.1175605,False,RS,1,256,True,64,16,False,True,1.812870651756611e-05,128,True,4
200,10,0.16535504010584687,0.16533875989415311,6,1,0.1653469,False,RS,2,128,True,16,128,False,False,1.3133544837551424e-05,256,True,16
201,10,0.22475163997498243,0.22418056002501763,15,1,0.22446610000000003,False,RS,4,16,True,2,1,False,True,0.00046070065118252287,256,False,1
