id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,1,2,RS,2,4,True,2,512,0.00017541094606664053,True,4,2,32,False,3.730852281167016,8,2,16,1,False,True,False,1,False,32,True,1024,True,12,16,512,False,1,4,1,1,16,8,1,False,10,3.7310697188329836,12,3.7309609999999997,1,16,1,True,32,2048,16,64,False,1,2,4,4
12,32,128,RS,2,2,True,4,16,0.00011300000000004664,False,64,4,8,True,4.51909096316135,16,1,512,2048,True,True,False,1,False,4,True,4,True,8,4,64,False,1,1,1,8,1,1,12,False,10,4.519231036838651,4,4.519161,1,16,4,True,2,256,4,128,False,1,8,16,1
13,16,8,RS,8,32,False,4,4,0.0007182374259254381,True,32,8,4,False,2.2994998400113964,1,1,1,2048,True,True,True,8,False,1,True,4,True,12,12,1,False,16,1,12,1,1,16,1,False,10,2.300390159988604,1,2.299945,8,32,1,True,8,4,1,32,True,8,1,2,1
14,16,1024,RS,8,16,True,2,16,0.00014524462124289067,True,512,4,2,False,2.069517978105284,1,64,512,2048,False,False,False,4,True,16,False,2048,False,4,4,128,False,16,1,1,1,12,1,4,False,10,2.069698021894715,8,2.0696079999999997,1,8,1,True,64,128,16,256,True,1,8,16,1
15,2,1024,RS,1,1,False,1,256,0.0003397190015291998,True,4,256,4,True,4.232380443850473,512,256,8,64,True,True,True,4,True,128,False,128,False,8,16,1,False,1,12,8,1,4,4,1,False,10,4.232801556149528,16,4.232591,1,16,8,True,32,256,1,512,False,16,16,4,1
16,32,128,RS,1,4,False,1,512,0.00014718695594368415,False,2,4,1,False,4.267922774255886,32,32,32,32,False,False,False,64,False,32,True,64,False,1,16,256,True,1,8,8,1,4,12,1,False,10,4.268105225744114,16,4.268014,16,1,16,True,1,2048,16,1,False,12,32,1,1
17,16,1024,RS,16,1,True,16,128,0.0004902081190678699,False,4,2,4,True,2.4166121714430058,8,2,16,512,True,False,False,32,False,32,True,128,False,4,12,8,True,12,1,1,8,16,1,16,False,10,2.4172198285569935,16,2.4169159999999996,16,1,1,True,128,128,12,128,True,4,4,1,1
18,1024,32,RS,4,2,True,32,8,0.0007695609137684592,True,16,2,32,False,3.5116490299685905,2,1,1024,128,True,False,False,16,True,1,True,32,False,1,12,4,False,8,1,8,1,1,1,12,False,10,3.512602970031409,12,3.512126,16,8,8,True,1,128,8,64,False,1,4,2,1
19,1,512,RS,2,4,False,32,256,0.00011651609330899137,False,64,32,32,True,2.0321897839041836,16,4,32,1,True,False,False,1,True,512,False,1,True,16,4,256,True,1,16,8,1,8,1,8,False,10,2.032334216095817,12,2.0322620000000002,1,1,16,True,8,1,12,512,True,1,32,2,12
20,16,1024,RS,8,4,False,8,4,0.0018703638683422049,True,1,1,2,False,2.603187757765799,1,1024,16,256,False,False,False,128,False,4,True,8,True,8,1,2048,False,1,4,8,1,16,12,1,False,10,2.6055062422342004,8,2.6043469999999997,12,1,8,True,1024,1,4,128,False,4,16,2,1
21,256,1024,RS,1,2,False,4,16,0.00023791595154584535,False,16,8,1,False,4.951136540875126,128,32,512,32,False,True,False,2,True,256,False,256,True,4,4,128,False,1,4,8,1,4,1,12,False,10,4.9514314591248745,8,4.951284,16,8,2,True,4,128,1,128,False,1,16,1,1
22,2,256,RS,8,16,False,2,32,0.00021747643550506222,True,16,128,4,True,3.781683209185631,128,2,4,32,False,False,True,1,False,64,True,1024,True,4,16,2048,False,1,1,1,8,16,12,1,False,10,3.7819527908143695,4,3.7818180000000003,12,8,4,True,16,32,16,512,False,8,4,16,1
23,8,128,RS,8,32,False,1,256,0.00017866449003662693,False,4,2,2,False,4.798942264636626,512,2,512,1,False,True,False,32,True,1,False,2048,True,1,8,1,False,1,12,1,8,8,1,12,False,10,4.799163735363374,12,4.799053,12,8,4,True,1,1,8,16,False,8,4,1,1
24,512,512,RS,16,4,False,2,2,0.0022895119567279154,True,8,4,2,True,2.7005759718628184,16,1,2048,1,True,True,False,512,False,2,True,1024,False,8,1,1024,True,1,8,4,1,4,12,1,False,10,2.703414028137182,8,2.701995,4,4,2,True,2048,2048,16,128,False,1,8,4,16
25,2,256,RS,2,16,True,4,64,0.0005944375492850744,True,2,4,16,False,3.667783570559938,256,1,1024,2,False,True,False,8,False,1,True,64,False,16,12,256,False,1,4,16,1,12,1,4,False,10,3.668520429440062,8,3.668152,12,1,4,True,16,256,12,128,False,1,2,8,1
26,8,1,RS,8,2,False,1,2,0.000159652748175495,True,4,1,8,False,4.496692048019787,16,512,32,4,True,False,True,8,False,32,False,64,False,16,4,64,True,1,8,12,1,12,1,16,False,10,4.496889951980213,1,4.496791,12,16,8,True,1024,1024,16,16,False,1,16,8,12
27,8,2048,RS,2,1,False,4,256,0.000282179021190547,True,2,128,1,False,2.357220106844445,64,4,16,8,False,True,False,2,True,1,False,64,True,8,8,2048,False,8,1,8,1,1,4,1,False,10,2.3575698931555538,4,2.3573949999999995,1,16,4,True,64,512,4,1,True,1,16,8,4
28,1,16,RS,8,4,False,1,8,0.0001857552152699581,False,32,512,8,True,2.021029869840351,8,2,32,32,False,True,False,32,True,64,True,2048,False,1,12,128,True,16,1,4,1,4,1,4,False,10,2.0212601301596487,16,2.0211449999999997,16,1,2,True,2048,32,8,1024,True,1,2,4,16
29,2,4,RS,2,8,True,16,128,0.0007324267881502009,True,64,1,16,False,3.2838450455151778,16,2,128,128,True,True,True,64,False,4,False,32,True,1,12,64,True,8,1,4,1,8,1,12,False,10,3.284752954484822,1,3.284299,8,8,2,True,512,256,4,2,False,1,1,4,12
30,2048,1024,RS,4,8,False,8,1,0.0005689323334106065,True,4,1,1,True,1.9824133785660345,2,1,2048,16,True,True,True,256,True,16,False,64,False,16,8,4,True,1,8,12,1,16,8,1,False,10,1.9831186214339651,4,1.9827659999999998,1,8,1,True,1024,64,12,512,True,4,2,4,1
31,2,1024,RS,16,8,False,1,8,0.0001487144915601637,False,8,64,1,False,1.9963898274968996,2,64,8,512,True,True,True,32,False,64,False,1,False,16,12,32,True,12,1,1,4,8,1,16,False,10,1.996574172503101,12,1.9964820000000003,8,2,16,True,1024,16,16,2048,True,1,8,4,1
32,1,2048,RS,4,32,True,1,2,0.0004163940441456057,True,2,1,8,False,4.0283679210399574,1,256,1,16,False,True,True,256,False,16,False,32,False,1,4,2,False,8,1,16,1,8,1,1,False,10,4.028884078960043,8,4.028626,16,1,2,True,2048,128,4,128,False,16,32,2,1
33,8,64,RS,1,1,True,4,1,0.00021629609335352203,True,16,256,8,False,2.1693619407558327,128,4,32,16,False,False,True,256,True,1,True,1024,False,8,8,128,True,1,1,12,1,12,1,12,False,10,2.1696300592441675,12,2.169496,16,1,4,True,256,32,1,256,True,1,4,2,4
34,64,1024,RS,4,2,False,1,2,0.00010094057657845813,False,256,64,1,True,2.4276184375320784,1,256,1024,2048,False,False,True,16,False,64,True,2048,False,1,8,32,False,16,1,8,1,8,16,1,False,10,2.427743562467921,16,2.4276809999999998,1,1,1,True,1024,16,4,1024,True,12,4,32,1
35,128,2,RS,1,8,False,16,4,0.00018307375562879083,True,1,256,1,False,5.608008531795717,16,2,2048,64,False,False,True,2,False,1,True,2,True,8,8,128,True,1,12,1,4,1,1,16,False,10,5.608235468204285,16,5.608122000000001,12,16,8,True,128,4,8,1,True,16,16,2,1
36,8,1,RS,8,16,True,4,2,0.00035195028057947146,False,32,16,8,False,2.3497928629644784,2,1024,1024,128,False,True,False,8,False,8,False,512,True,8,1,1024,True,1,4,1,8,12,1,4,False,10,2.3502291370355213,8,2.350011,8,2,2,True,16,256,16,16,True,4,1,16,1
37,1,32,RS,2,16,True,4,2048,0.0016614102443406518,True,4,16,32,True,1.8268462661839375,1,1,64,256,False,True,True,8,True,8,True,256,True,12,12,64,False,12,1,1,12,16,8,1,False,10,1.8289057338160621,12,1.8278759999999998,16,16,4,True,128,2048,12,1,True,4,2,8,1
38,1,32,RS,16,8,False,8,4,0.00019534840669939248,False,16,16,1,False,3.7374419240279595,4,8,128,128,True,True,False,4,True,4,False,1024,True,8,4,8,False,4,1,1,12,16,1,4,False,10,3.737684075972041,16,3.737563,4,1,32,True,32,1024,8,2048,True,1,16,2,12
39,32,128,RS,2,2,False,16,2,0.0005910575268110798,True,1,16,8,False,1.8591526654810762,32,16,512,2048,False,False,False,4,True,32,True,64,False,12,12,128,True,1,1,1,12,8,8,1,False,10,1.8598853345189237,16,1.859519,4,32,1,True,8,8,12,128,True,1,2,8,12
40,512,256,RS,1,2,True,1,256,0.0005035960682928864,False,256,16,1,False,3.714916873658584,1,8,2048,2048,True,True,False,64,True,8,True,2048,False,12,8,512,True,1,4,4,1,16,1,12,False,10,3.715541126341416,1,3.715229,4,1,16,True,1,2048,8,1,False,1,2,32,4
41,8,256,RS,16,32,True,4,2,0.00014531345429789376,True,8,64,1,False,3.2492479354428996,1,64,32,1,True,True,True,8,False,2,True,512,True,12,16,4,True,16,1,1,1,16,4,1,False,10,3.249428064557101,1,3.2493380000000003,1,2,4,True,8,2048,8,1024,True,1,32,1,4
42,4,512,RS,32,1,False,2,8,0.0009449846559601412,True,16,32,4,True,2.1629123032046316,2,128,32,64,True,False,False,32,False,4,True,128,False,4,1,512,False,1,1,1,12,1,1,12,False,10,2.164083696795368,12,2.1634979999999997,8,1,2,True,2048,256,16,128,True,1,1,2,1
43,512,16,RS,8,2,True,8,2048,0.0005327898272302525,True,8,4,16,False,2.6043947795118205,4,16,1024,2048,True,True,True,4,False,1024,True,2048,True,1,1,1,False,1,8,1,4,8,1,16,False,10,2.60505522048818,8,2.604725,16,2,32,True,1024,2048,1,2048,True,8,2,1,1
44,256,16,RS,2,4,True,16,64,0.000274643405163873,False,1024,1,8,False,2.8423287773818244,2,16,1024,1024,False,False,False,16,True,512,False,1024,False,8,12,64,False,1,4,1,1,16,1,1,False,10,2.842669222618176,1,2.842499,4,8,8,True,16,1024,4,16,False,8,2,8,1
45,64,1,RS,4,4,False,8,2,0.00015114231703934548,True,1,4,1,False,2.9093323227427277,1024,8,256,16,True,False,False,32,True,4,True,16,False,16,1,1,False,1,12,1,12,1,12,1,False,10,2.909519677257272,4,2.909426,12,1,1,True,256,32,16,2048,False,1,2,8,12
46,32,2048,RS,4,2,True,32,256,0.00029942611776531214,False,4,1024,32,False,4.091182417179668,1024,256,512,2048,False,True,True,8,False,2,False,8,False,1,12,1024,False,16,1,1,8,12,12,1,False,10,4.091553582820334,1,4.091368000000001,4,32,2,True,256,512,16,1,False,1,2,4,12
47,2,1024,RS,16,8,False,2,8,0.0002573110957576206,False,2,512,4,True,2.6563015198610924,64,2,2,2048,True,True,False,4,False,32,False,1024,False,16,12,128,True,8,1,1,16,4,1,4,False,10,2.656620480138907,16,2.6564609999999997,8,2,1,True,256,16,8,1024,True,1,8,8,12
48,1,128,RS,32,2,False,1,4,0.00010925200226996089,False,4,64,2,True,1.9271502861517236,2048,128,2,128,False,False,False,1,True,1,True,1024,True,4,16,1,True,1,1,4,1,8,1,8,False,10,1.9272857138482762,8,1.9272179999999999,12,1,16,True,128,64,4,64,True,16,4,2,1
49,32,128,RS,2,32,False,4,1,0.001016206671893061,False,16,128,8,False,3.5898181601529657,64,4,256,1024,True,True,True,8,True,8,False,8,False,12,8,128,True,16,1,1,1,1,1,12,False,10,3.591077839847034,1,3.590448,1,8,4,True,32,128,16,1024,False,12,2,8,1
50,1,2048,RS,16,2,False,32,128,0.0006687869615954107,False,1,2048,2,True,1.8734474891635333,1,1024,256,256,True,False,False,64,False,1,True,1024,False,8,1,32,True,16,1,8,1,1,12,1,False,10,1.874276510836467,12,1.8738620000000001,12,8,4,True,128,256,16,2048,True,1,4,32,8
51,2,2048,RS,4,32,False,1,2,0.00020006249023746982,True,1,2,8,False,3.0902810022624,64,4,8,4,True,True,False,32,True,128,True,1,False,12,8,64,True,1,4,4,1,4,8,1,False,10,3.090528997737599,4,3.0904049999999996,8,2,8,True,1,1,16,8,True,1,8,8,12
52,32,1,RS,4,4,False,8,16,0.00016716458955172753,False,16,2,1,True,2.604770392217819,8,2048,32,512,True,True,False,128,True,8,True,2048,True,12,8,16,True,4,1,1,1,1,1,8,False,10,2.6049776077821813,12,2.604874,8,32,2,True,2048,512,16,128,False,1,4,2,4
53,4,128,RS,8,8,False,2,8,0.0010995653686798029,False,2,128,1,False,2.623982494846798,1,16,1,1,True,True,False,512,False,8,True,1,False,16,8,256,False,1,12,1,12,4,1,12,False,10,2.625345505153202,1,2.624664,8,1,1,True,2048,1,1,256,True,1,4,1,12
54,64,1,RS,16,8,False,2,256,0.00011110355529860402,True,32,16,2,False,3.4301651385683547,512,64,1,2048,True,True,False,4,False,32,False,1,True,8,8,2048,False,1,12,12,1,8,1,12,False,10,3.4303028614316453,4,3.430234,1,1,32,True,16,2048,16,128,False,8,2,2,1
55,2,1024,RS,1,16,True,2,1,0.0002605014395354173,False,64,32,32,False,4.100175542501868,32,1024,2,128,True,False,False,1,False,8,True,128,False,12,16,32,False,12,1,8,1,1,8,1,False,10,4.100498457498133,12,4.100337000000001,12,4,4,True,16,2048,4,1,False,16,2,2,1
56,2,2048,RS,32,4,True,1,1,9.757048734113746e-05,True,2048,512,1,False,3.7476495262966467,8,8,2048,2048,True,True,False,32,True,8,False,32,False,4,16,1024,False,4,1,8,1,1,4,1,False,10,3.7477704737033535,16,3.74771,1,1,2,True,256,2048,1,2048,False,1,2,16,4
57,1,1,RS,16,16,False,4,4,0.0016387888820712012,True,2,64,4,False,2.9333952867918964,4,2,1,32,False,False,False,16,False,2,True,8,False,16,1,1024,True,12,1,4,1,12,1,16,False,10,2.935426713208104,4,2.9344110000000003,12,8,4,True,2048,64,16,128,True,1,4,16,4
58,64,128,RS,1,4,True,8,2,0.001312425616940095,False,2048,4,4,True,4.028529565122351,1024,2,128,1,False,False,True,8,False,2,False,32,False,16,16,1,True,16,1,1,16,8,12,1,False,10,4.030156434877648,8,4.029343,1,8,16,True,256,64,8,512,False,1,16,8,8
59,4,256,RS,4,4,True,32,64,0.00016032467059061759,True,512,32,1,False,1.8985146315656118,1,8,8,1,False,True,False,2,True,4,False,256,True,16,12,64,True,1,1,1,4,1,16,1,False,10,1.8987133684343878,12,1.8986139999999998,8,2,32,True,128,64,16,1,True,8,4,1,1
60,2,2,RS,2,16,True,4,1,0.00015888675212243997,False,1,2,2,False,4.971656522780336,8,2,64,512,False,False,False,2,False,512,True,1,False,1,8,64,True,1,8,16,1,1,12,1,False,10,4.971853477219664,16,4.971755,4,16,8,True,512,64,4,4,False,1,16,8,12
61,2,1024,RS,1,16,False,8,1,0.0002678432377343389,False,2,32,4,False,2.1009639920918164,8,512,1024,32,True,True,True,16,True,64,True,64,False,4,8,128,False,16,1,4,1,8,1,1,False,10,2.1012960079081844,8,2.1011300000000004,1,16,4,True,128,1024,16,256,True,4,1,32,1
62,2048,64,RS,8,32,True,4,64,0.000571527777102724,False,4,4,8,True,3.343939769922928,4,32,2048,4,False,True,True,64,True,8,False,1024,False,12,1,8,True,16,1,1,12,4,1,8,False,10,3.3446482300770723,12,3.344294,1,16,8,True,64,256,1,256,False,1,2,32,4
63,16,256,RS,2,1,False,4,64,8.380930735899935e-05,False,2,512,8,True,3.6962640554076382,1024,4,16,16,True,True,True,1,True,4,True,4,True,4,4,1024,True,12,1,4,1,1,12,1,False,10,3.6963679445923625,16,3.6963160000000004,16,4,8,True,2048,128,1,1,False,1,2,8,8
64,4,128,RS,16,1,True,16,128,0.0006471020012331914,False,16,32,8,True,2.6059759293942415,8,4,1024,512,False,True,True,1024,True,2048,False,1,False,16,12,8,False,16,1,8,1,16,1,1,False,10,2.606778070605759,4,2.606377,4,1,1,True,1,1,8,1,True,1,8,1,4
65,2,1024,RS,2,1,True,16,8,0.0020641501883341285,True,64,4,1,True,2.88400864996734,512,32,256,1024,True,False,False,128,True,4,False,1024,True,8,12,1,False,1,16,1,12,4,1,8,False,10,2.88656735003266,16,2.885288,1,32,1,True,2048,1,1,1024,False,1,8,1,1
66,32,2048,RS,16,2,False,4,1024,0.00016100931650057202,False,2,8,2,False,3.440106207225478,2,256,1,256,True,False,True,16,True,1,False,8,True,8,12,2048,False,1,4,4,1,12,1,1,False,10,3.4403057927745215,4,3.440206,1,2,32,True,256,1024,12,1024,False,1,4,1,4
67,32,8,RS,4,2,False,16,256,0.00015160474926597916,False,32,4,8,False,2.102662036129531,16,2,64,256,True,True,True,32,False,1,False,2048,False,1,16,128,True,1,1,12,1,12,4,1,False,10,2.1028499638704687,4,2.102756,12,4,16,True,256,1024,12,1,True,1,2,4,16
68,1,8,RS,8,8,True,2,128,0.0005211947812477826,False,4,32,4,False,4.03573096606372,128,1,8,2048,False,False,False,2,True,64,True,2048,True,1,4,1,True,12,1,1,1,12,1,16,False,10,4.03637703393628,1,4.036054,4,16,4,True,128,1,12,128,False,1,2,4,1
69,2,1,RS,1,4,True,1,128,0.0013262356502522748,False,1024,2,32,True,2.2923410057323084,2048,2048,256,1,False,True,True,4,False,32,True,64,False,1,12,1,True,12,1,1,8,16,1,4,False,10,2.2939849942676913,1,2.293163,8,1,2,True,2048,128,8,8,True,1,16,8,4
70,32,8,RS,2,1,False,1,512,0.001190415473689768,True,1,32,1,False,1.962993186403029,2,1,256,4,True,True,True,128,False,1,False,512,True,4,12,128,True,1,16,1,16,1,12,1,False,10,1.9644688135969717,16,1.9637310000000003,12,4,16,True,128,512,16,512,True,8,4,32,1
71,4,128,RS,2,2,False,1,1024,0.0007689837449517361,True,256,2048,16,True,1.5741053876949558,64,4,1024,2048,True,False,True,512,True,4,True,512,True,16,4,1024,True,1,4,4,1,12,1,8,False,10,1.575058612305044,16,1.574582,4,1,32,True,2048,1024,4,2048,True,12,4,16,1
72,16,256,RS,2,4,False,4,8,0.00012114454176728483,False,4,64,16,False,1.7592469152148216,512,128,2048,4,False,False,True,2048,True,32,False,512,True,4,4,512,False,4,1,4,1,12,1,8,False,10,1.759397084785178,4,1.7593219999999998,8,2,1,True,1,512,16,2048,True,8,4,4,1
73,32,512,RS,1,2,True,16,16,0.00018516209115254493,False,2,16,1,True,6.379230237455731,64,2,1024,1024,False,False,False,4,False,4,True,16,True,8,4,256,False,16,1,16,1,4,1,8,False,10,6.379459762544267,16,6.379344999999999,1,2,16,True,128,32,8,1024,False,1,32,2,4
74,16,1024,RS,4,4,True,32,16,0.0020971182608522172,False,512,4,32,True,2.8369252165197687,256,32,1024,512,False,True,False,512,False,256,True,1024,False,8,16,2048,False,1,1,8,1,12,12,1,False,10,2.8395247834802313,4,2.838225,16,8,16,True,2048,32,4,512,False,16,4,32,1
75,16,256,RS,32,2,False,8,1024,0.0011324486743336066,False,4,512,1,True,1.797298113937308,4,1,512,1,True,False,False,64,False,16,False,1024,False,12,8,512,True,16,1,4,1,16,1,4,False,10,1.798701886062692,8,1.798,16,1,16,True,512,2048,12,512,True,4,1,4,1
76,16,256,RS,8,8,False,1,128,0.0007237022868556031,True,2,32,16,False,1.8689464529177395,8,32,16,4,True,True,False,16,True,1024,True,1,False,8,1,8,True,1,1,1,4,8,16,1,False,10,1.8698435470822607,1,1.8693950000000001,16,4,8,True,1,1024,1,1,True,8,2,4,1
77,128,2048,RS,4,32,False,1,128,0.00012617844506885166,True,2048,128,8,True,4.042464795226563,128,64,1024,1,False,True,True,1,False,16,False,256,False,12,4,512,True,12,1,1,1,4,12,1,False,10,4.042621204773438,8,4.042543,1,1,32,True,32,1,12,128,False,1,2,1,1
78,16,1024,RS,8,2,False,4,1,0.00017209299811436245,True,64,128,8,False,3.2090853376146744,2,128,256,2048,False,True,True,8,True,8,True,512,False,16,1,8,True,1,4,1,4,4,1,12,False,10,3.209298662385326,1,3.2091920000000003,8,8,1,True,1,128,1,256,False,1,8,16,8
79,16,256,RS,8,1,True,32,2,0.0007025588943283616,False,64,2,2,False,2.815235557487394,256,256,1,64,True,False,True,16,False,128,False,2048,True,1,12,256,True,1,12,1,12,16,1,8,False,10,2.816106442512606,1,2.815671,8,1,2,True,256,1,1,512,True,1,32,2,16
80,2,1,RS,1,1,True,8,32,0.00031981869864031696,False,1,128,2,False,2.216767777959345,16,8,256,1,True,True,False,128,False,4,True,128,False,12,1,256,False,1,4,1,1,12,1,4,False,10,2.2171642220406556,12,2.216966,8,16,1,True,512,2048,16,1,True,1,32,2,8
81,8,1024,RS,2,8,False,8,512,0.00013683932183400677,True,16,512,16,True,4.377880187668103,128,4,32,512,False,True,True,4,True,8,False,32,True,1,16,2048,False,1,4,1,8,12,16,1,False,10,4.378049812331897,1,4.377965,16,8,16,True,2048,1,12,1,False,1,1,4,8
82,4,1024,RS,2,16,False,8,2,0.0007403978660152557,True,4,8,2,False,3.382982105080715,2,128,8,16,True,False,True,32,True,8,True,2048,True,12,1,32,True,1,4,1,4,12,16,1,False,10,3.383899894919285,16,3.383441,16,1,32,True,256,2,1,512,True,1,32,2,16
83,8,2048,RS,4,2,False,16,1024,0.0007959874370868716,False,8,1024,16,False,2.0404346509407167,1,16,64,8,True,False,False,512,False,256,False,1024,True,1,8,4,False,8,1,1,16,4,1,4,False,10,2.0414213490592834,12,2.040928,16,1,4,True,512,1024,4,1024,True,1,4,16,8
84,32,1024,RS,8,4,False,2,128,0.000124663547198078,False,16,512,8,False,3.2114397341527368,16,512,256,16,True,True,False,32,False,256,False,1024,True,12,4,128,False,16,1,12,1,4,16,1,False,10,3.2115942658472627,12,3.2115169999999997,4,1,8,True,64,256,16,512,False,1,8,2,16
85,256,64,RS,1,16,True,2,1,0.0009363524977272589,False,32,512,4,True,3.6555876533734226,1,1,1024,2048,False,True,False,4,False,1,False,2,True,12,1,256,False,1,8,1,12,4,1,12,False,10,3.6567483466265776,1,3.656168,8,1,8,True,256,256,1,1,False,1,8,2,12
86,16,32,RS,4,4,True,1,32,0.0001870000000001006,False,2,8,32,False,4.619223098328959,128,2,128,2,True,True,True,32,False,32,True,1024,False,1,4,1,False,1,12,8,1,8,8,1,False,10,4.619454901671041,8,4.619339,4,16,4,True,128,1,16,256,False,12,4,2,1
87,4,1024,RS,16,4,True,1,64,0.00021033306920233299,False,128,128,2,True,4.023219636608578,32,1024,4,2048,True,True,False,2,True,128,False,1024,True,12,12,1,True,16,1,1,8,12,1,4,False,10,4.023480363391421,12,4.02335,1,8,4,True,1,64,1,128,False,16,2,1,1
88,512,1024,RS,1,4,False,8,128,0.00016655329477373296,False,128,8,1,True,3.6260667710952847,2048,128,1,1,True,False,False,4,True,256,False,256,True,8,12,1,True,12,1,1,8,16,4,1,False,10,3.6262732289047146,8,3.6261699999999997,1,2,1,True,32,128,16,128,False,12,2,1,1
89,1024,4,RS,4,1,True,2,4,0.00020719314660479888,True,1024,64,16,False,2.4460305827170066,2048,1,1,1024,True,False,True,2,False,16,False,64,False,16,1,1,False,12,1,4,1,1,16,1,False,10,2.446287417282993,16,2.4461589999999998,4,2,4,True,32,1,4,256,True,1,1,32,12
90,1,2048,RS,16,4,False,1,2,0.00026217551373086364,False,8,2048,2,False,5.714525504918997,4,2,128,2048,True,True,False,128,True,32,True,256,True,4,16,256,False,12,1,12,1,4,1,8,False,10,5.714850495081002,4,5.714688,12,32,1,True,256,2,16,2048,False,1,16,8,16
91,4,256,RS,1,16,True,8,8,0.00041885080876145984,True,2,2,2,True,4.159162398349453,32,2,128,1024,True,False,False,1024,False,8,True,64,False,16,16,1,True,16,1,12,1,8,8,1,False,10,4.159681601650547,8,4.159422,4,32,2,True,1024,128,1,2048,False,1,4,2,4
92,1,1024,RS,2,1,False,16,16,0.0001030000000000634,False,32,8,16,True,2.430267161111672,4,128,512,256,True,True,True,256,True,1,True,16,True,16,4,128,False,1,16,1,8,12,1,8,False,10,2.4303948388883274,16,2.430331,8,2,2,True,1024,2048,1,32,True,8,32,1,1
