id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17946882859872226,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17963831425842058,0.00025579314027597663,0.17955357142857142,1,1,True,1,1
2,64,128,2048,0.1978848730178872,1,False,1,16,RSL,True,True,False,True,False,30,1,64,35,0.19792901269639845,6.66170046318697e-05,0.19790694285714283,20,17,True,1,1
3,1024,1024,64,0.09329596666817921,8,False,32,1,RSL,False,False,True,True,False,12,1,32,35,0.0933158790461065,3.005239316084255e-05,0.09330592285714286,25,17,True,1,8
4,256,2048,64,0.4593576303808969,1,False,256,64,RSL,False,False,False,False,True,17,1,16,35,0.4594112839048174,8.097560227170373e-05,0.45938445714285714,1,26,True,14,32
5,128,2048,1024,0.2851922698021156,8,False,256,32,RSL,False,False,False,True,True,9,8,32,35,0.28521550162645587,3.5062207108888935e-05,0.28520388571428573,6,1,True,19,1
6,128,64,1024,inf,1,False,16,128,RSL,True,True,True,True,False,16,32,256,1,inf,inf,inf,8,9,False,1,1
7,2048,1024,1,0.15872174021147673,8,False,256,512,RSL,True,False,False,True,True,12,8,256,35,0.1588691169313804,0.00022242562618473826,0.15879542857142856,1,20,True,29,1
8,2048,1,512,0.14897807193472806,8,False,256,128,RSL,True,False,False,False,True,6,8,512,35,0.1490326709224148,8.240252621449447e-05,0.14900537142857143,1,23,True,20,1
9,256,1024,1024,0.2129727586408487,8,False,128,16,RSL,True,False,False,False,False,8,1,512,35,0.2131174699305799,0.00021840287431763161,0.2130451142857143,27,1,True,28,1
10,256,1,512,0.090969002682019,1,False,16,128,RSL,True,True,True,True,False,21,8,16,35,0.09099324303226673,3.6584306438021335e-05,0.09098112285714287,15,1,True,14,8
11,1024,2048,2048,0.22139864287011476,1,False,32,64,RSL,True,True,False,True,True,17,1,16,35,0.22145067141559951,7.852313320913457e-05,0.22142465714285714,29,1,True,4,32
12,64,256,64,0.1507658384664668,1,False,64,32,RSL,False,False,True,False,False,14,1,32,35,0.1509355329621046,0.0002561083221081702,0.1508506857142857,5,25,True,1,1
13,1,512,256,0.10651776263346205,8,False,256,128,RSL,False,True,True,True,True,8,1,32,35,0.10654275165225227,3.7714220779165754e-05,0.10653025714285716,1,30,True,10,8
14,512,2048,2048,0.1946726758470403,1,False,16,512,RSL,True,False,True,True,True,18,8,128,35,0.19473726701010258,9.748303463073224e-05,0.19470497142857143,1,19,True,2,1
15,1024,256,128,0.170917657899995,8,False,16,64,RSL,False,False,True,False,False,16,1,128,35,0.17093382781429076,2.4404148192050372e-05,0.17092574285714288,3,1,True,20,1
16,512,256,128,0.15405709612038168,32,False,128,128,RSL,True,True,True,True,False,3,1,32,35,0.154109989593904,7.982851007257891e-05,0.15408354285714285,1,11,True,20,1
17,1024,128,512,0.24719124471311812,1,False,64,32,RSL,False,False,False,False,True,1,1,128,35,0.24759721242973906,0.0006126993709672574,0.2473942285714286,1,16,True,19,32
18,2048,128,256,0.2059862142667641,8,False,128,32,RSL,True,True,True,True,True,1,1,1,35,0.206024642876093,5.7997677645272104e-05,0.20600542857142856,11,23,True,1,1
19,2048,1,1024,0.08759291175637456,1,False,64,512,RSL,False,False,True,False,False,13,8,256,35,0.08761647681505398,3.556513495672151e-05,0.08760469428571427,21,1,True,10,8
20,512,2048,512,0.1780775311601828,1,False,16,128,RSL,False,False,False,True,False,30,1,32,35,0.17813664026838863,8.920934333787937e-05,0.1781070857142857,1,11,True,26,1
21,512,1,1024,0.13798127318657544,1,False,128,128,RSL,False,False,False,False,False,1,32,1,35,0.13800124109913886,3.0136207797403187e-05,0.13799125714285715,20,6,True,1,1
22,2048,512,1024,inf,32,False,1,32,RSL,False,True,False,False,True,24,1,32,1,inf,inf,inf,10,1,False,11,1
23,256,2048,512,0.09133642547244841,1,False,128,64,RSL,True,False,True,False,False,13,1,1,35,0.09146312309898016,0.00019121608172484937,0.09139977428571429,5,1,True,8,8
24,64,1024,512,0.13373678370701492,1,False,512,16,RSL,True,True,False,False,False,22,8,512,35,0.13378744486441363,7.645942768313753e-05,0.13376211428571427,7,1,True,14,8
25,2048,2048,512,inf,32,False,256,16,RSL,False,True,False,False,True,6,1,128,1,inf,inf,inf,1,6,False,11,1
26,256,512,64,0.20237665401691102,8,False,128,128,RSL,True,True,False,True,True,18,1,64,35,0.2024088888402319,4.864981909482469e-05,0.20239277142857146,5,15,True,1,1
27,2048,1,512,0.13533564140569207,1,False,32,32,RSL,False,True,False,True,False,1,1,64,35,0.13578773002287933,0.0006823064988458969,0.1355616857142857,27,26,True,1,8
28,256,2048,64,inf,1,False,256,128,RSL,False,False,True,True,False,18,32,16,1,inf,inf,inf,6,1,False,25,1
29,2048,512,64,0.2662634834414993,1,False,64,16,RSL,False,True,True,True,False,12,1,1,35,0.2664711451299293,0.00031340961526215894,0.2663673142857143,9,12,True,1,32
30,64,64,256,0.13892825475114817,8,False,1,1,RSL,False,True,True,False,True,8,8,32,35,0.1389878595345661,8.9957432110064e-05,0.13895805714285714,12,12,True,1,1
31,2048,512,1024,inf,32,False,128,128,RSL,False,False,False,False,True,26,1,32,1,inf,inf,inf,16,2,False,1,1
32,256,512,1,0.09985553483809909,1,False,256,1,RSL,False,True,True,False,True,28,8,1,35,0.09988808230475807,4.912167034984947e-05,0.09987180857142858,30,8,True,1,8
33,2048,1,256,inf,1,False,32,512,RSL,False,False,True,True,True,6,32,256,1,inf,inf,inf,1,14,False,25,1
34,1,1024,256,0.12018838148388375,8,False,128,512,RSL,True,True,True,False,True,9,8,128,35,0.12036161851611624,0.0002614548308435486,0.12027499999999999,1,18,True,11,1
