id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
42,64,1,1,0.1977182678355987,1,512,512,64,RS,True,True,True,True,False,11,8,35,0.19775476073582987,5.507624399921868e-05,0.1977365142857143,26,1,True,15,1
43,1,512,1024,0.14847837637371306,1,64,32,256,RS,False,False,False,True,True,4,8,35,0.14874322362628697,0.00039971588481248427,0.14861080000000002,4,16,True,1,1
44,128,512,512,0.10448950813761702,1,1,16,32,RS,True,False,True,True,False,4,8,35,0.10455094900524013,9.272850870433922e-05,0.10452022857142858,1,22,True,3,8
45,2048,128,64,0.11849909520748286,8,32,128,16,RS,True,False,False,False,True,10,1,35,0.11866341907823139,0.00024800280446077354,0.11858125714285712,1,12,True,14,8
46,512,1024,64,0.1004972121644377,8,1,16,512,RS,False,True,True,False,False,23,1,35,0.10058678783556231,0.0001351904476760726,0.100542,1,19,True,16,1
47,128,1024,64,0.10615380637628354,1,64,128,128,RS,False,False,True,True,False,16,8,35,0.10622545076657357,0.00010812798916476774,0.10618962857142855,1,10,True,28,8
48,1,256,1,0.13915727228957375,32,32,16,256,RS,True,False,False,False,False,24,1,35,0.1392544419961405,0.0001466516071427475,0.13920585714285713,1,5,True,16,1
49,256,128,64,0.09450351970242692,8,1,1,16,RS,True,False,True,True,False,16,1,35,0.09458615458328738,0.0001247151865783213,0.09454483714285715,15,1,True,18,8
50,256,2048,1,0.11531865394690358,8,32,512,64,RS,False,True,False,False,True,7,1,35,0.11539568891023927,0.00011626361320336674,0.11535717142857142,26,13,True,1,8
51,1024,256,2048,0.13823319924101282,1,64,64,32,RS,True,True,False,False,False,25,32,35,0.1382546864732729,3.2429213335371955e-05,0.13824394285714287,1,8,True,10,1
52,2048,2048,1,0.25120646695597054,8,32,1,256,RS,False,True,False,False,True,16,1,35,0.25142416161545805,0.00032855169381727724,0.2513153142857143,10,1,True,9,1
53,2048,512,1024,0.13782143067412161,8,1,128,64,RS,True,True,False,False,True,12,8,35,0.13786154075444979,6.053540707886557e-05,0.1378414857142857,1,16,True,15,1
54,2048,128,128,0.09520634725174887,8,64,16,256,RS,False,False,True,True,True,20,1,35,0.09522844703396541,3.335369318350657e-05,0.09521739714285714,1,26,True,16,8
55,512,2048,1024,0.21026911863169745,32,128,1,32,RS,False,True,True,True,False,4,1,35,0.2103624813683026,0.00014090600717195104,0.21031580000000002,25,1,True,7,1
56,64,2048,64,inf,1,64,1,16,RS,True,False,True,True,False,27,32,1,inf,inf,inf,11,22,False,1,1
57,1024,256,2048,0.26279068478909523,1,64,1,1,RS,False,False,False,False,True,3,1,35,0.2628722294966192,0.00012306986235633801,0.2628314571428572,14,1,True,21,32
58,512,2048,1,0.10673462365081911,1,512,32,1,RS,False,False,True,True,False,2,1,35,0.10676234777775236,4.1842132852338434e-05,0.10674848571428573,8,1,True,13,8
59,512,256,1024,0.1321537461750097,1,16,1,16,RS,True,False,False,False,False,19,1,35,0.13218493953927601,4.7078016014236614e-05,0.13216934285714285,8,14,True,1,1
60,256,512,512,0.15844853366925787,8,16,32,1,RS,False,False,True,True,True,27,8,35,0.15850575204502787,8.635578989841954e-05,0.15847714285714287,5,6,True,1,1
61,1,128,1024,0.11793486608717849,1,32,1,128,RS,True,True,False,True,False,15,8,35,0.11795959105567866,3.73157076955042e-05,0.11794722857142857,19,1,True,27,8
62,1024,512,256,inf,32,16,256,1,RS,False,False,False,True,True,7,1,1,inf,inf,inf,1,11,False,7,1
63,256,128,512,0.2550032518633029,1,128,64,1,RS,True,False,False,True,False,30,1,35,0.2552008052795542,0.0002981538898636347,0.25510202857142855,1,30,True,28,32
64,64,1024,2048,0.33312646118545913,1,256,1,16,RS,False,True,True,False,True,29,1,35,0.3331801673859693,8.105510345387462e-05,0.3331533142857142,1,28,True,11,1
65,1024,64,128,0.24680704792521665,1,64,16,16,RS,False,False,False,False,False,16,1,35,0.2469383806462119,0.0001982115134941293,0.24687271428571428,25,1,True,11,1
66,128,256,128,0.193599455733637,8,1,16,16,RS,False,True,True,False,False,18,8,35,0.19363568712350585,5.4681564255129776e-05,0.19361757142857142,8,1,True,25,1
67,256,1,2048,0.23799958602068957,1,16,256,16,RS,False,False,True,False,True,26,1,35,0.2380373854078819,5.704803561339307e-05,0.23801848571428574,1,13,True,8,1
68,2048,128,1,0.11931858471744486,1,256,64,64,RS,True,True,False,False,False,22,1,35,0.11934878671112661,4.5581808043228794e-05,0.11933368571428574,18,1,True,13,8
69,2048,2048,1,inf,32,16,128,32,RS,True,False,False,True,True,9,1,1,inf,inf,inf,1,28,False,25,1
70,2048,2048,128,inf,32,64,512,64,RS,False,True,False,False,True,8,1,1,inf,inf,inf,1,21,False,18,1
71,1,1,1,inf,1,1,1,256,RS,True,True,True,False,True,25,32,1,inf,inf,inf,21,1,False,24,1
72,2048,1,128,0.24328885083520632,1,1,128,32,RS,True,False,False,True,False,22,1,35,0.24360646345050788,0.00047935104600503505,0.2434476571428571,1,25,True,29,32
73,128,1,2048,0.10772092835359001,1,128,256,128,RS,False,False,True,False,True,21,8,35,0.10775261450355283,4.782174383764646e-05,0.10773677142857142,1,22,True,28,8
74,1,64,1024,0.46282069933335634,8,128,16,16,RS,True,True,True,True,True,24,1,35,0.4657548435237865,0.004428303597062323,0.4642877714285714,23,29,True,1,1
75,1,1,256,0.22383036000178785,1,32,128,64,RS,False,True,True,False,True,28,32,35,0.22387832571249788,7.239137393645934e-05,0.22385434285714287,30,1,True,11,1
76,64,1024,2048,0.09068071416059678,8,64,256,32,RS,False,False,True,True,False,30,1,35,0.09087181726797464,0.00028841887885787447,0.09077626571428571,24,1,True,8,8
77,1024,1,2048,0.10789257814101541,1,16,512,128,RS,False,False,True,True,True,30,8,35,0.1079217075732703,4.396306427455012e-05,0.10790714285714285,3,1,True,5,8
78,256,1024,256,0.08985634153819723,8,128,256,256,RS,True,True,True,False,False,16,1,35,0.0898850241760885,4.3288748031357874e-05,0.08987068285714286,1,16,True,29,8
79,2048,256,256,0.09068232597944056,8,1,1,16,RS,True,True,True,True,False,30,1,35,0.09070316544913087,3.1451589492944456e-05,0.09069274571428572,24,6,True,1,8
80,2048,1,2048,0.12177788054789233,1,256,128,16,RS,False,True,True,False,True,19,8,35,0.1218061765949648,4.270529288994952e-05,0.12179202857142857,1,27,True,27,8
81,512,128,64,0.23421110251256122,8,16,128,16,RS,False,True,False,True,False,20,1,35,0.23426198320172448,7.679075199421154e-05,0.23423654285714285,7,22,True,1,1
82,2048,1024,1024,0.1807903183925697,8,1,16,256,RS,True,False,True,True,False,30,1,35,0.1808217387502874,4.742060174004112e-05,0.18080602857142855,10,13,True,1,1
83,512,512,512,0.28118823344129307,1,64,128,1,RS,True,True,True,True,False,4,1,35,0.2813933094158497,0.0003095071737653964,0.2812907714285714,28,30,True,1,32
84,1,1,256,0.12482913579066636,1,32,1,128,RS,False,True,True,False,True,26,8,35,0.12485366420933362,3.701906844548401e-05,0.12484139999999999,2,5,True,1,1
85,64,1024,256,0.27936777662299295,32,1,16,16,RS,False,True,False,True,False,21,1,35,0.279531423377007,0.0002469808783807231,0.27944959999999996,27,21,True,1,1
86,512,2048,256,0.09798543272612589,1,1,256,512,RS,True,False,False,True,True,10,1,35,0.09801041298815982,3.7701004804452745e-05,0.09799792285714286,17,3,True,1,8
87,256,1,128,0.09464261058460888,1,16,1,64,RS,True,False,True,False,False,23,8,35,0.09477447512967682,0.0001990141592747532,0.09470854285714285,1,2,True,1,8
88,1024,2048,512,0.21730963435753137,8,64,1,128,RS,False,True,False,True,False,15,1,35,0.21734533707104003,5.3883669102228165e-05,0.2173274857142857,28,30,True,1,1
89,64,128,256,inf,1,32,1,32,RS,False,True,False,True,True,26,32,1,inf,inf,inf,1,20,False,10,1
90,128,1,256,0.2903185865969098,8,1,32,64,RS,False,False,True,False,True,12,1,35,0.29090381340309013,0.0008832428819817451,0.29061119999999996,26,30,True,1,1
91,1024,1024,256,0.09080501591923837,8,1,512,512,RS,False,True,True,True,False,1,1,35,0.09082424122361876,2.9015439943278923e-05,0.09081462857142857,1,20,True,15,8
92,1,1024,2048,0.11431101419430129,1,128,16,512,RS,False,True,False,False,True,7,8,35,0.11433424294855582,3.505757363805694e-05,0.11432262857142855,24,1,True,2,8
93,512,1024,64,0.08951699158138639,8,16,512,1,RS,True,True,True,False,False,14,1,35,0.08953459127575646,2.6562017688296656e-05,0.08952579142857142,1,5,True,13,8
94,256,2048,1024,0.24446785688598738,1,256,16,256,RS,False,False,True,False,False,7,1,35,0.24478482882829838,0.0004783841219807196,0.24462634285714288,1,27,True,19,32
95,64,1024,128,inf,1,64,64,1,RS,True,False,True,True,False,10,32,1,inf,inf,inf,20,1,False,1,1
96,1,512,2048,0.1172015133430122,8,256,32,64,RS,False,True,False,True,True,15,1,35,0.11731774379984493,0.00017541869679048837,0.11725962857142856,11,1,True,8,8
97,512,512,128,inf,32,32,32,32,RS,True,True,False,False,True,30,1,1,inf,inf,inf,27,20,False,1,1
98,512,256,2048,inf,1,256,32,16,RS,True,True,False,True,True,4,32,1,inf,inf,inf,1,27,False,12,1
99,256,1,1024,0.09303293146580485,1,64,256,32,RS,True,True,True,False,True,5,8,35,0.09305685139133801,3.610071128249401e-05,0.09304489142857143,2,1,True,4,8
100,2048,512,1024,0.09519972794641837,1,16,32,128,RS,True,True,False,True,True,9,8,35,0.09529223205358162,0.0001396101363491509,0.09524598,6,1,True,30,8
101,1024,256,2048,0.13744699014442968,8,1,256,64,RS,False,True,False,False,True,10,8,35,0.13747215271271318,3.7976147186122994e-05,0.13745957142857143,15,7,True,1,1
102,2048,1,512,0.11752820080362855,1,16,128,1,RS,True,True,False,False,False,15,1,35,0.11760459919637142,0.00011530288064794464,0.11756639999999999,17,1,True,14,8
103,256,512,128,0.38162426926254683,1,16,512,16,RS,False,False,True,True,True,25,1,35,0.38165875930888177,5.2053473290773e-05,0.3816415142857143,25,1,True,22,1
104,128,2048,2048,0.1728695477369993,8,256,1,16,RS,False,False,False,False,False,3,1,35,0.1730212522630007,0.0002289572885933083,0.1729454,1,28,True,11,1
105,2048,1,2048,0.10814458478479647,1,256,1,128,RS,False,True,True,False,True,2,1,35,0.1081707295009178,3.945843589481656e-05,0.10815765714285713,12,1,True,25,8
106,2048,512,1024,0.10947403384886789,1,256,1,512,RS,False,False,True,True,True,22,1,35,0.10978225186541782,0.0004651724192080137,0.10962814285714285,20,1,True,15,8
107,1,2048,512,0.10572326890029347,8,1,32,128,RS,True,False,False,True,True,13,1,35,0.10575838824256366,5.300322670192998e-05,0.10574082857142857,4,1,True,29,8
108,1024,256,2048,0.0893935529709853,8,128,1,512,RS,False,True,True,False,False,11,1,35,0.08941640131472899,3.4483446013697954e-05,0.08940497714285714,30,1,True,16,8
109,1024,1,1,0.15211981515985745,1,16,512,256,RS,False,False,True,True,True,14,1,35,0.15214989912585686,4.540367691664409e-05,0.15213485714285715,1,7,True,20,32
110,512,1,2048,0.1834519207451714,1,128,16,32,RS,True,True,False,True,False,24,8,35,0.18347310782625723,3.197621565080756e-05,0.1834625142857143,9,1,True,16,1
111,1,64,128,0.11923031791265075,1,16,1,1,RS,True,True,False,True,False,25,1,35,0.1192897392302064,8.968053960404979e-05,0.11926002857142858,1,9,True,5,8
112,128,64,2048,inf,32,16,1,64,RS,True,False,True,True,True,21,1,1,inf,inf,inf,1,9,False,24,1
113,1024,1024,128,0.2073380638694173,1,64,64,64,RS,True,False,False,True,True,7,1,35,0.20748907898772553,0.0002279168126079944,0.20741357142857142,1,2,True,20,32
114,512,1024,1,0.12187231117305747,8,256,512,64,RS,True,True,False,False,False,28,1,35,0.12189260311265687,3.0625239690857676e-05,0.12188245714285717,1,4,True,19,1
115,2048,1,512,0.2237462579921569,1,1,128,64,RS,False,True,True,False,True,27,1,35,0.22378299915070024,5.5450923328282693e-05,0.22376462857142856,8,1,True,17,1
116,512,512,256,0.08948909895210536,1,128,32,256,RS,False,True,True,True,False,23,1,35,0.08954762676218034,8.833202973752602e-05,0.08951836285714285,26,1,True,18,8
117,2048,1024,512,0.10948387262642487,8,256,512,128,RS,False,True,False,False,True,11,1,35,0.10955641308786085,0.00010948036819634931,0.10952014285714286,22,23,True,1,8
118,1024,1024,2048,0.18973064641991344,8,32,1,16,RS,False,False,False,False,False,19,8,35,0.1901387821515152,0.0006159714080297918,0.18993471428571432,28,28,True,1,1
119,64,128,1,0.122632523925497,8,32,128,64,RS,False,True,False,True,False,14,1,35,0.122707476074503,0.00011312016366930947,0.12267,25,10,True,1,8
120,1,1024,1,inf,1,128,128,128,RS,True,True,False,True,True,16,32,1,inf,inf,inf,19,1,False,30,1
121,1,2048,1,0.24623898373438813,1,64,256,64,RS,False,False,True,False,False,23,1,35,0.24640387340846892,0.0002488567328190813,0.24632142857142852,1,4,True,7,32
122,2048,1024,128,0.1355226447304614,1,128,16,512,RS,False,False,False,False,False,4,32,35,0.13554946955525285,4.048487749916618e-05,0.13553605714285713,1,6,True,8,1
123,2048,2048,64,0.12310656780441101,1,64,64,512,RS,True,False,True,False,False,7,32,35,0.12332908933844611,0.00033583656618014807,0.12321782857142856,1,20,True,3,1
124,1024,2048,1,inf,32,1,128,1,RS,True,False,True,False,True,9,1,1,inf,inf,inf,10,6,False,1,1
125,1024,64,512,0.10507407927846542,1,1,32,1,RS,False,True,True,False,False,11,1,35,0.10519129215010599,0.00017690138841877274,0.1051326857142857,3,1,True,28,8
126,128,128,2048,0.10497773292846639,8,128,128,1,RS,False,False,True,True,False,30,8,35,0.10502220992867646,6.712610125270019e-05,0.10499997142857143,1,5,True,3,1
127,512,128,2048,0.2256202758741583,1,256,1,512,RS,True,True,True,True,False,2,1,35,0.2258537812686988,0.00035241375728897257,0.22573702857142855,5,25,True,1,32
128,1,128,128,0.3494554931549471,8,32,64,512,RS,False,True,False,True,True,13,1,35,0.3498420497021956,0.0005834034176751977,0.34964877142857137,2,1,True,28,1
129,64,1024,1,0.10180859761263833,1,256,256,64,RS,False,False,True,False,True,29,8,35,0.10185197381593311,6.546474358814282e-05,0.10183028571428572,19,6,True,1,8
130,256,1024,512,0.10653610660002177,1,256,32,1,RS,False,True,True,False,True,2,8,35,0.10672600768569251,0.00028660474952271704,0.10663105714285714,1,24,True,23,8
131,512,128,2048,0.09295454589072653,8,1,16,64,RS,False,True,True,False,True,28,1,35,0.09297151696641635,2.5613286411865928e-05,0.09296303142857144,1,21,True,3,8
132,1,1024,1024,0.09053516389275094,8,64,32,64,RS,True,True,True,False,False,22,1,35,0.09070418467867762,0.0002550915380159576,0.09061967428571428,1,24,True,13,8
133,512,128,1,0.09588753747081794,1,256,1,256,RS,False,True,True,False,False,12,8,35,0.09590801681489636,3.0908076482315736e-05,0.09589777714285715,1,4,True,20,1
134,2048,1,2048,inf,1,1,128,128,RS,False,False,False,True,True,12,32,1,inf,inf,inf,1,27,False,4,1
135,1024,1024,1,0.1239911445887999,1,64,512,32,RS,True,False,True,False,True,28,8,35,0.12402485541120009,5.087744378124962e-05,0.124008,26,10,True,1,1
136,256,2048,2048,0.20482185169517841,1,16,64,256,RS,True,False,False,False,True,23,1,35,0.20484077687625013,2.8562484314292584e-05,0.20483131428571427,10,1,True,9,1
137,512,1,64,0.09282827470121832,8,64,256,256,RS,False,True,True,True,True,12,1,35,0.09285592529878167,4.1731159992094176e-05,0.0928421,1,9,True,5,8
138,256,1024,512,0.17153628408720728,1,16,256,128,RS,False,False,True,False,False,1,8,35,0.1715579444842213,3.269055908150179e-05,0.17154711428571429,20,1,True,24,1
139,1024,256,2048,0.1847022605812585,1,64,1,32,RS,False,False,True,True,False,20,1,35,0.18515471084731294,0.0006828523108017914,0.18492848571428572,20,10,True,1,1
140,2048,1,512,0.14763219325558954,32,256,512,512,RS,False,True,False,False,False,26,1,35,0.14766094960155338,4.339999059531504e-05,0.14764657142857146,1,7,True,9,1
141,128,2048,2048,0.09134702930374604,8,128,64,32,RS,False,True,True,True,False,20,1,35,0.0914017421248254,8.257432718590035e-05,0.09137438571428572,4,1,True,29,8
142,256,2048,512,0.08998217626432838,1,16,128,1,RS,True,False,True,False,False,7,8,35,0.09000993230710018,4.1890301249520027e-05,0.08999605428571428,1,25,True,9,8
143,64,2048,2048,0.20972242843182187,8,1,64,32,RS,False,False,True,True,True,16,8,35,0.20976151442532098,5.8989822712678976e-05,0.20974197142857143,11,1,True,30,1
144,512,2048,256,0.13762063478164974,1,256,512,32,RS,True,False,True,False,True,13,1,35,0.13766347950406452,6.466261576483581e-05,0.13764205714285713,23,19,True,1,1
145,64,1024,1024,0.12125293280864663,8,128,32,16,RS,True,False,False,False,False,13,1,35,0.12129718147706764,6.678149566507921e-05,0.12127505714285713,6,15,True,1,8
146,1,2048,1,0.09584824362113273,1,32,64,64,RS,True,False,True,False,False,6,1,35,0.09590471066458153,8.522185529785396e-05,0.09587647714285713,26,15,True,1,8
147,1,256,1024,0.17403679016349458,1,16,128,1,RS,False,True,True,False,True,26,1,35,0.1740551526936482,2.7713313679568188e-05,0.1740459714285714,2,22,True,1,32
148,128,512,1024,0.09906056305425792,1,256,1,1,RS,False,True,False,True,True,9,8,35,0.09909085980288493,4.572481521592625e-05,0.09907571142857143,3,29,True,1,8
149,256,1024,256,0.23775954088564735,1,32,64,128,RS,True,True,True,True,False,24,1,35,0.2379851448286384,0.00034048863566998774,0.23787234285714287,1,11,True,22,32
150,128,1024,512,0.1161531936022469,8,64,16,1,RS,False,False,False,True,False,5,1,35,0.11618480639775305,4.771103496197544e-05,0.11616899999999998,22,4,True,1,8
151,1,1,1024,0.09365311393659162,1,1,128,64,RS,True,False,True,False,False,8,1,35,0.09367226892055122,2.890931013090584e-05,0.09366269142857142,1,19,True,10,8
152,256,256,1024,0.2618550469252144,1,512,128,256,RS,True,True,False,False,True,9,1,35,0.26207221021764276,0.0003277497377760113,0.2619636285714286,15,8,True,1,32
153,1024,512,128,0.20021896723092392,32,128,32,512,RS,True,True,False,False,False,16,1,35,0.2002522327690761,5.020540665249845e-05,0.2002356,3,1,True,26,1
154,512,1,64,inf,1,32,16,512,RS,False,False,False,True,True,23,32,1,inf,inf,inf,1,4,False,16,1
155,1024,128,1024,0.26024111741988376,8,64,32,256,RS,False,True,False,False,True,19,8,35,0.260302825437259,9.313169959464926e-05,0.2602719714285714,16,1,True,29,1
156,512,256,512,inf,32,256,64,16,RS,True,False,True,True,True,9,1,1,inf,inf,inf,1,12,False,30,1
157,2048,128,2048,inf,1,1,128,16,RS,False,True,True,True,True,21,32,1,inf,inf,inf,1,2,False,21,1
158,128,256,2048,0.11230769124860755,8,128,64,1,RS,True,False,True,False,True,21,8,35,0.11233996589424956,4.870992020657155e-05,0.11232382857142856,1,9,True,10,1
159,512,2048,128,0.2016909854084678,8,128,512,1,RS,False,True,False,True,True,21,1,35,0.20177518602010358,0.00012707823719011754,0.2017330857142857,1,28,True,21,1
160,128,2048,2048,inf,1,512,32,128,RS,True,True,True,True,True,2,32,1,inf,inf,inf,19,1,False,2,1
161,512,512,256,0.18174999258636912,8,16,256,1,RS,False,False,True,True,False,28,8,35,0.18178229312791658,4.874900312952376e-05,0.18176614285714285,17,1,True,14,1
162,512,256,2048,0.10694421706927576,1,128,32,16,RS,False,True,True,False,True,3,8,35,0.10697509721643852,4.660529881409403e-05,0.10695965714285714,2,1,True,23,8
163,64,2048,1024,0.11639379876819636,1,128,32,1,RS,False,True,True,False,False,13,1,35,0.11641585837466076,3.329305866246102e-05,0.11640482857142856,15,1,True,27,8
164,128,512,2048,0.10035505004827289,1,1,32,16,RS,True,False,True,False,True,9,8,35,0.10038729280886996,4.866179828412543e-05,0.10037117142857142,2,7,True,1,8
165,1024,256,512,inf,1,16,128,1,RS,False,True,False,True,False,16,32,1,inf,inf,inf,1,30,False,17,1
166,256,1,2048,0.14287177044378455,1,128,64,32,RS,True,True,False,True,False,15,8,35,0.14296605812764399,0.00014230196694324965,0.14291891428571427,9,16,True,1,1
167,64,1024,256,0.12256349143205632,8,1,512,16,RS,True,False,False,True,False,27,1,35,0.12261873713937223,8.337857601791833e-05,0.12259111428571427,1,28,True,23,8
168,64,256,256,0.2322312001819576,1,64,64,1,RS,False,False,True,True,True,26,1,35,0.2324261712466138,0.0002942565228240316,0.2323286857142857,4,1,True,16,32
169,1024,1,1024,inf,32,64,64,1,RS,True,False,False,True,True,20,1,1,inf,inf,inf,22,1,False,3,1
170,64,256,2048,0.13705838641068246,8,128,256,64,RS,True,False,False,True,False,2,8,35,0.1371760707321747,0.00017761291550757714,0.13711722857142858,25,20,True,1,1
171,1,1,128,0.26488939886136514,1,1,1,16,RS,False,False,True,False,True,26,1,35,0.2650142011386349,0.0001883555604245759,0.2649518,10,1,True,12,32
