id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
1,1,512,4,64,26.575069532328623,512,False,512,DLMT,256,False,False,True,True,1,29,False,26,23,1,10,1,32,26.5764,0.0021466252583998598,True,False,4,16,2048,26.577730467671376,29
2,2,16,256,4,2.4123536538858588,1024,False,128,DLMT,1024,True,True,False,True,19,1,True,1,5,1,10,30,8,2.4851460000000003,0.11744583663970386,True,True,1,16,2048,2.557938346114142,19
3,16,1,8,4,2.1872272846534013,1,False,16,DLMT,2048,False,True,True,True,1,1,False,19,9,2,10,14,1,2.3395270000000004,0.24572593746082239,True,True,1,1,16,2.4918267153465994,25
4,8,32,1,4,1.9906601304150016,2048,False,512,DLMT,128,False,False,True,False,20,1,True,1,29,4,10,2,8,2.172771,0.2938243452966415,True,True,1,32,32,2.3548818695849985,15
5,512,4,128,8,2.2383013075839044,512,False,128,DLMT,1024,True,False,False,True,28,15,True,1,6,8,10,1,2,2.381151,0.2304789244356195,True,True,1,1,256,2.5240006924160956,29
6,1024,2,16,1,8.856851171618866,2048,False,128,DLMT,1,False,True,False,False,23,3,True,1,8,4,10,1,16,8.857783999999999,0.0015050594672637008,True,False,16,4,2048,8.858716828381132,28
7,2,8,128,1,5.7978030472275055,4,False,8,DLMT,2048,True,False,True,True,1,21,False,26,24,1,10,1,4,5.799885,0.003359098837485979,True,False,1,4,4,5.801966952772494,27
8,16,2,1,2,9.171140474577927,16,False,64,DLMT,512,False,True,False,False,11,21,False,1,22,2,10,1,1,9.172566999999999,0.0023016083506974864,True,False,1,8,16,9.173993525422071,3
9,256,2048,8,2048,6.672058381311926,1,False,1,DLMT,32,False,False,False,False,1,1,True,22,5,32,10,8,1,6.672188,0.00020913153755470167,True,False,2,4,2048,6.672317618688075,9
10,1024,1,64,1,3.136467869952667,1,False,32,DLMT,256,True,True,False,False,1,1,True,30,8,4,10,27,32,3.185156,0.07855521181945857,True,True,1,16,2,3.2338441300473333,19
11,2,8,1024,2,2.568264532649169,128,False,8,DLMT,1,False,False,True,False,1,1,False,13,11,2,10,23,32,2.603099,0.056203205148816965,True,True,8,4,32,2.637933467350831,17
12,2,2048,16,64,2.563315127413583,16,False,1,DLMT,16,True,False,False,True,18,1,False,1,28,2,10,11,32,2.6171340000000005,0.08683333970313477,True,True,8,8,512,2.670952872586418,23
13,2,2048,8,1024,2.4711120089887535,4,False,2048,DLMT,512,False,True,False,True,1,2,True,30,6,16,10,1,4,2.516495,0.07322257947518647,True,True,4,2,1024,2.5618779910112464,14
14,1,1,64,8,4.084423199131705,64,False,256,DLMT,2048,False,False,False,False,1,1,True,1,28,2,10,8,4,4.085099,0.0010903618665379273,True,False,2,4,16,4.085774800868294,1
15,2,32,256,16,2.6284105279359076,128,False,1,DLMT,512,True,True,True,True,1,16,True,4,26,4,10,1,1,2.663446,0.05652751351333266,True,True,4,32,128,2.6984814720640924,11
16,32,64,4,1024,8.09658367558192,1024,False,1024,DLMT,4,True,False,True,False,1,5,False,5,6,2,10,1,8,8.09685,0.0004296975680638401,True,False,2,1,2048,8.09711632441808,30
17,4,2,1,1,6.707146853974772,64,False,256,DLMT,32,False,False,False,False,1,1,True,15,23,1,10,16,2,6.707333,0.0003003348131669086,True,False,4,16,1,6.707519146025229,21
18,256,2048,32,8,24.51954246245729,256,False,1,DLMT,32,False,False,True,True,18,29,False,1,11,1,10,1,1,24.52004,0.0008027452896156645,True,False,1,8,1,24.52053753754271,15
19,4,8,16,4,7.0128452034858695,256,False,512,DLMT,2048,True,False,True,True,1,27,True,28,3,32,10,1,2,7.012980000000001,0.0002174856317092374,True,False,16,1,8,7.013114796514132,2
20,1,2048,1,2,2.657360663379525,512,False,2048,DLMT,2,False,True,False,False,21,13,False,1,30,2,10,1,1,2.7144749999999997,0.09215036204486662,True,True,1,16,8,2.7715893366204747,7
21,256,128,16,1,4.461578848889675,1024,False,2048,DLMT,2048,False,False,False,True,10,9,True,1,24,4,10,1,4,4.4634860000000005,0.0030770674350750573,True,False,4,2,1024,4.465393151110326,11
22,1024,16,4,512,1.8227706627804765,2048,False,32,DLMT,512,True,True,True,False,1,1,False,3,7,1,10,9,4,2.093395,0.43663521505371045,True,True,16,2,2048,2.3640193372195237,11
23,4,32,1,4,2.5167315287763588,32,False,32,DLMT,16,False,True,True,True,1,7,False,5,15,32,10,1,4,2.5390829999999998,0.03606268211045877,True,True,4,8,16,2.5614344712236408,12
24,1024,8,1024,128,26.892144645578433,1,False,512,DLMT,1024,False,False,True,False,1,28,False,18,13,32,10,1,1,26.8935,0.002186778452427163,True,False,2,2,128,26.894855354421566,30
25,1,256,2048,2048,8.765529284381515,1,False,512,DLMT,1,True,False,False,True,12,27,True,1,5,1,10,1,1,8.771361,0.009409103517339009,True,False,2,4,1,8.777192715618487,17
26,128,8,1,1,2.812744272080483,2048,False,16,DLMT,8,True,False,True,True,1,1,True,16,23,4,10,2,32,2.8953619999999995,0.1332984674180465,True,True,1,4,1024,2.977979727919516,26
27,8,2,4,4,2.4932304832822756,256,False,1,DLMT,2048,False,True,False,False,1,29,True,4,8,8,10,1,16,2.549769,0.09122131312911472,True,True,16,8,32,2.6063075167177243,30
28,2048,4,8,512,2.8373156106794464,2048,False,8,DLMT,2048,True,True,True,False,1,14,False,9,23,1,10,1,16,2.9061440000000003,0.11105024360171395,True,True,4,4,1024,2.974972389320554,19
29,64,8,8,32,4.21401890849787,64,False,8,DLMT,8,False,False,False,True,1,30,True,3,29,1,10,1,4,4.214159,0.00022602875923200653,True,False,32,4,256,4.214299091502131,24
30,32,32,2048,512,4.592607750784734,1024,False,1024,DLMT,1,False,True,True,False,1,1,True,30,19,8,10,30,2,4.5934919999999995,0.001426680062242495,True,False,4,16,2048,4.594376249215265,28
31,8,32,2048,2,2.2443666514094427,512,False,1,DLMT,2048,False,False,False,False,1,1,True,29,1,8,10,12,16,2.29204,0.07691792625909775,True,True,2,4,512,2.3397133485905575,3
32,512,16,2048,128,7.046748003784133,1,False,16,DLMT,2048,False,True,False,False,28,20,False,1,1,4,10,1,2,7.046957999999999,0.0003388155840573043,True,False,4,32,1024,7.047167996215865,28
33,512,256,16,4,3.0592534457624607,2048,False,2048,DLMT,1024,True,False,False,True,23,1,True,1,20,8,10,26,16,3.1832799999999994,0.2001089840561888,True,True,2,8,8,3.307306554237538,14
34,16,2,1,128,24.40741912589266,1024,False,2,DLMT,1,False,True,True,True,30,1,False,1,25,2,10,30,16,24.40843,0.0016309812997086677,True,False,16,2,1,24.40944087410734,4
35,8,16,1,64,5.585062143455182,2048,False,1,DLMT,64,True,False,False,False,1,1,False,28,10,4,10,26,2,5.585234000000001,0.00027727964223867697,True,False,32,2,1024,5.58540585654482,22
36,4,64,256,2048,2.2563861356636106,128,False,512,DLMT,2048,True,True,False,False,1,20,False,3,28,1,10,1,2,2.3345800000000003,0.12616084392552232,True,True,32,4,2048,2.41277386433639,19
37,2,1,1,8,6.264237517732259,256,False,64,DLMT,8,True,True,True,False,11,8,True,1,25,1,10,1,8,6.264528,0.00046867472728965974,True,False,16,1,16,6.264818482267741,8
38,256,16,64,2048,7.077399083668053,2048,False,256,DLMT,1024,False,False,False,True,19,16,False,1,17,2,10,1,2,7.0780650000000005,0.0010744137936568765,True,False,2,32,1,7.078730916331948,9
39,4,8,256,8,2.3684639860747683,16,False,1024,DLMT,2048,False,True,True,False,1,1,False,25,19,2,10,25,1,2.436868,0.11036554079965366,True,True,4,2,512,2.505272013925232,7
40,8,1,16,8,5.699124168193821,2048,False,2048,DLMT,16,False,False,True,True,16,1,False,1,12,16,10,28,1,5.69936,0.0003804996714847673,True,False,16,8,128,5.69959583180618,29
41,2048,64,256,512,6.172501051334037,1,False,128,DLMT,1024,False,False,False,False,15,1,True,1,14,16,10,27,1,6.173082000000001,0.0009373238501179803,True,False,4,2,2048,6.173662948665965,1
