id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.5438168397856495,1,1,32,32,2048,2,DLMT,2048,False,87,False,False,True,1,7,True,4,28,4,1,4,1.8097379999999998,True,2,32,512,11
