id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,16,4,0.06460375,1,14,RS,0.0546679129142871,0.016030843372152947,True,512,256,True,False,False,False,False,0.0745395870857129,False
2,True,10,4,4,0.2880009,10,1,RS,0.2878724538683127,0.0002072396921441395,True,512,32,False,True,False,False,False,0.2881293461316873,False
3,False,10,2,16,0.1834988,1,27,RS,0.18347940170264584,3.1297923253790634e-05,True,1024,16,False,True,True,True,True,0.18351819829735413,False
4,True,10,1,1024,0.1606467,8,3,RS,0.16057638122842757,0.00011345488089985369,True,2048,8,False,True,False,True,True,0.16071701877157243,False
5,False,10,2048,2,0.24413200000000002,2,18,RS,0.2441048957460005,4.3730995872494085e-05,True,256,1,False,True,False,False,True,0.24415910425399953,False
6,True,10,8,32,0.1859045,1,22,RS,0.18581697219091867,0.00014122057215575908,True,128,2048,False,False,False,True,False,0.18599202780908133,False
7,True,10,32,4,0.06775732,17,2,RS,0.05150214463870876,0.02622669513960156,True,16,1024,True,True,True,False,True,0.08401249536129124,False
8,False,10,2,1,0.18261029999999998,2,13,RS,0.1825950272392459,2.4641631439497633e-05,True,4,4,False,False,True,True,True,0.18262557276075406,False
9,False,10,1,1,0.14741680000000001,9,1,RS,0.1471988728393451,0.0003516116607850176,True,1024,2,False,False,True,False,False,0.14763472716065493,False
10,False,10,2,16,0.06621049,5,9,RS,0.05759445461935961,0.013901426974339721,True,256,4,True,True,True,False,False,0.07482652538064039,False
11,False,10,2,128,0.1409812,13,1,RS,0.14092940886494484,8.356171372105491e-05,True,128,2048,False,True,False,False,False,0.14103299113505516,False
12,False,10,4,1,0.07168813999999998,3,1,RS,0.060031477324794996,0.018807286389280083,True,16,64,True,False,False,False,True,0.08334480267520497,False
13,True,10,1,32,0.0701718,1,8,RS,0.06218272594091502,0.012889864620856187,True,64,4,True,True,False,True,False,0.07816087405908499,False
14,True,10,2,16,0.1238545,1,13,RS,0.12381737924453522,5.98919861083268e-05,True,32,64,False,False,True,False,False,0.1238916207554648,False
15,True,10,4,2,0.0714838,2,17,RS,0.06309930834616034,0.01352784584714063,True,4,8,True,True,False,False,True,0.07986829165383966,False
16,False,10,8,8,0.07713171999999999,1,12,RS,0.06639041838981455,0.017330409329430165,True,1024,128,True,True,True,False,False,0.08787302161018543,False
17,False,10,128,128,0.1197203,6,6,RS,0.11971049998408287,1.581170452544532e-05,True,256,1,False,True,True,False,False,0.11973010001591713,False
18,False,10,32,64,0.037016509999999996,1,23,RS,0.0346867437685321,0.0037589301463182324,True,1024,1024,True,True,False,True,False,0.03934627623146789,False
19,True,10,16,4,0.07323617000000002,9,1,RS,0.06392687136764369,0.015019963289705472,True,512,256,True,True,True,True,True,0.08254546863235634,False
20,False,10,512,1,0.05922504999999999,1,16,RS,0.03916161401377858,0.03237108227799158,True,16,2048,True,True,True,False,True,0.0792884859862214,False
21,False,10,2,8,0.06161061000000001,6,2,RS,0.05572095991947713,0.009502577099760883,True,64,8,True,False,True,False,False,0.0675002600805229,False
22,False,10,1,1,0.060415430000000006,2,18,RS,0.05759785483594665,0.004545978940129397,True,64,32,True,True,True,False,False,0.06323300516405336,False
23,False,10,8,256,0.041156309999999995,7,3,RS,0.03775594385441271,0.00548627524964798,True,1,512,True,False,False,True,True,0.04455667614558728,False
24,True,10,128,2048,0.06457563000000001,1,4,RS,0.05448780832301942,0.01627606087688603,True,2048,256,True,True,True,False,False,0.0746634516769806,False
25,False,10,16,4,0.2225052,5,4,RS,0.22247463109575258,4.932098944668617e-05,True,1,256,False,False,False,True,False,0.2225357689042474,False
26,False,10,128,2,0.08950108999999999,1,4,RS,0.08948642369414198,2.366315490377149e-05,True,512,1024,False,True,False,True,False,0.08951575630585801,False
27,False,10,8,1024,0.14461059999999998,19,1,RS,0.1444951143049643,0.0001863288490813985,True,2048,16,False,True,True,False,False,0.14472608569503564,False
28,False,10,32,2048,0.06362967,10,5,RS,0.05389245105305363,0.015710385594316263,True,1,2048,True,True,True,False,True,0.07336688894694636,False
29,False,10,32,32,0.1518875,22,1,RS,0.15186953823730656,2.8980165630998873e-05,True,1024,1024,False,True,False,True,True,0.15190546176269346,False
30,True,10,4,16,0.2616494,26,1,RS,0.26154065141995386,0.00017545894106600152,True,512,128,False,False,True,True,True,0.2617581485800461,False
31,False,10,128,64,0.1041515,1,4,RS,0.10414396878897603,1.2151131634544876e-05,True,1024,128,False,False,False,False,True,0.10415903121102396,False
32,True,10,8,16,0.04780168,7,6,RS,0.0384982200582592,0.015010542932472497,True,1024,512,True,False,True,True,False,0.057105139941740796,False
33,False,10,4,256,0.07016593999999998,16,2,RS,0.059556593616822175,0.01711750793440447,True,1024,256,True,False,True,False,False,0.0807752863831778,False
34,True,10,1,512,0.0652948,1,12,RS,0.056440913602864545,0.014285184513684098,True,1,128,True,False,False,False,False,0.07414868639713545,False
