id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
72,16,10,8,4,4,0.39266729999999994,1,7,RS,0.39262433604261726,True,False,False,6.93196220416765e-05,True,0.3927102639573826,False
73,64,10,256,16,16,1.0695290000000002,1,16,RS,1.0683213012688293,True,False,True,0.0019485453548737015,False,1.070736698731171,False
74,512,10,16,1,32,0.4824198999999999,1,19,RS,0.48240730595405557,True,False,False,2.031969487960077e-05,False,0.48243249404594424,False
75,2,1,512,16,32,inf,17,1,RS,inf,False,True,False,inf,False,inf,False
76,2048,10,256,1,32,0.7792991,22,1,RS,0.7792150056901728,True,False,True,0.00013568083873561156,False,0.7793831943098273,False
77,1,10,4,2,16,0.2037029,24,1,RS,0.20366940072353273,True,False,False,5.404895928692167e-05,True,0.20373639927646725,False
78,1,1,1024,4,8,inf,1,25,RS,inf,False,True,False,inf,True,inf,False
79,1,1,256,4,16,inf,5,1,RS,inf,False,True,False,inf,False,inf,False
80,32,1,16,32,16,inf,1,24,RS,inf,False,True,True,inf,False,inf,False
81,256,1,32,4,2,inf,27,1,RS,inf,False,True,False,inf,False,inf,False
82,1024,10,256,16,32,0.8758739,30,1,RS,0.8757015231007925,True,False,True,0.0002781192010631495,True,0.8760462768992074,False
83,1,10,256,1,8,0.6434034000000001,1,2,RS,0.6433511294103968,True,False,True,8.433528324493308e-05,False,0.6434556705896033,False
84,128,10,2048,4,8,0.6633289,16,1,RS,0.6631367198693922,True,False,True,0.000310070459734552,True,0.6635210801306078,False
85,8,10,128,2,32,0.7973815,1,3,RS,0.7972595911067082,True,False,True,0.0001966922723443802,True,0.7975034088932917,False
86,128,10,32,2,32,0.7925227999999999,16,1,RS,0.7924152375050942,True,False,False,0.00017354526786980643,False,0.7926303624949055,False
87,1024,1,512,16,1,inf,1,4,RS,inf,False,True,True,inf,True,inf,False
88,2,10,32,8,1,0.5869472,28,1,RS,0.5869047607373199,True,False,False,6.847306039603913e-05,False,0.5869896392626801,False
89,8,1,32,1,16,inf,10,1,RS,inf,False,True,False,inf,True,inf,False
90,2,1,1024,1,32,inf,6,1,RS,inf,False,True,False,inf,False,inf,False
91,4,1,1024,4,16,inf,1,10,RS,inf,False,True,False,inf,False,inf,False
92,4,10,1,4,4,0.8727778,13,1,RS,0.8726751948839044,True,False,False,0.00016554685137447272,True,0.8728804051160957,False
93,16,1,4,1,2,inf,1,30,RS,inf,False,True,True,inf,True,inf,False
94,2048,10,64,32,2,0.441431,25,1,RS,0.44139674938402507,True,False,True,5.5261197960236296e-05,False,0.44146525061597497,False
95,128,1,2,16,8,inf,8,1,RS,inf,False,True,False,inf,False,inf,False
96,32,1,16,2,2,inf,10,1,RS,inf,False,True,True,inf,True,inf,False
97,1,10,256,1,32,0.744228,8,1,RS,0.7440784302183321,True,False,False,0.00024132136250236817,False,0.7443775697816679,False
98,1,10,32,1,1,0.23055470000000003,21,1,RS,0.23052745995544677,True,False,True,4.395008532415261e-05,True,0.2305819400445533,False
99,128,1,4,16,32,inf,22,1,RS,inf,False,True,True,inf,True,inf,False
100,8,10,4,32,4,0.523172,27,1,RS,0.5229752883438229,True,False,False,0.00031738178901757186,True,0.523368711656177,False
101,2048,10,32,16,2,0.43575850000000005,1,23,RS,0.43573885288851777,True,False,False,3.169936907888973e-05,False,0.43577814711148233,False
102,64,10,4,1,32,0.48683899999999997,1,15,RS,0.4867857394437547,True,False,False,8.593253167457217e-05,True,0.48689226055624524,False
103,2048,1,2048,4,4,inf,14,1,RS,inf,False,True,False,inf,True,inf,False
104,512,10,4,4,1,0.4115258,14,1,RS,0.410928702461514,True,False,False,0.0009633790323647335,True,0.412122897538486,False
105,64,10,32,32,4,0.4658873,1,10,RS,0.4658155428035336,True,False,True,0.0001157756882942184,False,0.4659590571964664,False
106,128,1,1,16,8,inf,1,18,RS,inf,False,True,False,inf,True,inf,False
107,512,1,32,16,32,inf,30,1,RS,inf,False,True,True,inf,True,inf,False
108,256,10,128,1,8,0.7439878999999999,1,27,RS,0.7403806912991362,True,False,False,0.005820002602233099,True,0.7475951087008637,False
109,16,1,1,8,4,inf,10,1,RS,inf,False,True,True,inf,False,inf,False
110,256,10,256,32,8,1.010898,6,1,RS,1.0107692734807083,True,False,False,0.0002076920797719576,True,1.0110267265192918,False
111,512,1,16,32,8,inf,8,1,RS,inf,False,True,False,inf,True,inf,False
112,1,1,1,16,32,inf,1,3,RS,inf,False,True,False,inf,False,inf,False
113,64,10,16,4,32,0.20665340000000004,1,18,RS,0.2066324344309856,True,False,True,3.382661673889523e-05,False,0.20667436556901447,False
114,2048,1,256,1,8,inf,23,1,RS,inf,False,True,True,inf,False,inf,False
115,2,10,2048,32,16,0.8479663000000001,1,19,RS,0.8479420771128532,True,False,True,3.908209308621565e-05,False,0.8479905228871469,False
116,1024,1,1,8,2,inf,1,16,RS,inf,False,True,True,inf,False,inf,False
117,2048,10,2048,1,4,0.4937077,1,23,RS,0.4936651556418712,True,False,False,6.86426252411807e-05,True,0.49375024435812886,False
118,16,10,256,8,1,0.2292437,16,1,RS,0.22922218132699942,True,False,True,3.471901496298079e-05,False,0.22926521867300056,False
119,2,1,32,1,1,inf,1,4,RS,inf,False,True,True,inf,True,inf,False
120,2,1,4,32,32,inf,1,29,RS,inf,False,True,True,inf,True,inf,False
121,16,1,1,2,8,inf,1,10,RS,inf,False,True,False,inf,True,inf,False
122,2048,1,64,16,16,inf,1,11,RS,inf,False,True,True,inf,True,inf,False
123,4,10,128,2,32,0.823291,1,21,RS,0.8231197240415511,True,False,False,0.00027634290293040905,True,0.8234622759584489,False
