id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
12,1,1,1024,8,64,64,16,128,8,0.2199449055480774,16,128,128,RS,1,False,False,False,2048,1024,False,20,8,1,1024,1,35,64,9,1,0.22124871428571427,1,True,0.003935499108455378,True,0.22255252302335113
13,8,1,2048,1,1,32,64,256,21,0.10758159412345152,16,512,256,RS,1,True,False,True,256,512,False,20,1,23,1024,1,35,64,14,1,0.10954414285714285,8,True,0.005923881754114839,True,0.11150669159083419
14,1,1,1,8,256,1,32,1,5,0.12222510334943205,16,32,1,RS,32,False,False,False,512,256,True,1,21,11,1024,1,35,512,1,30,0.12287442857142857,1,True,0.0019599644936392417,True,0.12352375379342508
15,32,1,1,1,16,64,32,512,1,0.13222102197570607,32,256,64,RS,8,False,True,True,128,1,False,8,2,1,512,1,35,64,22,15,0.13223745714285715,8,False,4.9608952450795625e-05,True,0.13225389231000823
16,1,8,256,8,64,128,1,2048,1,0.17471441495449544,1,64,64,RS,1,True,True,False,2048,512,False,20,1,1,128,8,35,512,1,24,0.1747620571428571,1,False,0.00014380620746728094,True,0.1748096993312188
17,1,1,2048,1,32,256,1,1,1,0.1349227782590297,64,1,32,RS,32,False,False,False,1,1,False,23,1,18,1,1,35,512,5,18,0.13597474285714284,1,True,0.0031753167611873853,True,0.13702670745525597
18,8,8,512,1,512,64,16,2048,2,0.11621777418777808,64,64,512,RS,1,True,False,False,1024,1024,False,27,12,1,2048,32,35,128,22,1,0.11624891428571431,1,False,9.399524955430181e-05,True,0.11628005438365054
19,1,8,1,1,1,32,16,1024,30,0.10293346518699267,1,512,256,RS,1,False,True,False,64,1024,False,13,1,6,128,1,35,512,20,1,0.1051168,8,True,0.006590316479719098,True,0.10730013481300732
20,1,8,64,8,512,32,1,256,6,0.1492339585014311,256,64,32,RS,1,True,False,False,512,1024,False,13,1,30,1,32,35,512,6,1,0.14939157142857143,1,False,0.00047574887047170325,True,0.14954918435571177
21,1,8,2048,1,1,128,128,256,21,0.1863723238631456,512,16,128,RS,1,True,False,False,512,1,False,1,28,15,512,1,35,1024,1,20,0.18745660000000003,32,True,0.003272847962074794,True,0.18854087613685447
22,1,32,512,1,64,512,64,512,18,0.21287662719534037,1,32,256,RS,8,False,False,True,512,2048,False,1,4,25,512,1,35,128,1,28,0.2142664857142857,1,True,0.004195237234030505,True,0.21565634423323102
23,32,1,2048,1,128,32,64,256,18,0.23068975446463486,512,256,256,RS,1,False,False,True,512,1024,False,23,6,1,2048,32,35,512,3,1,0.2307315428571428,1,False,0.00012613673824343782,True,0.23077333124965077
24,8,8,256,1,512,64,512,2048,1,0.21712823212480215,1,64,64,RS,8,False,False,False,1,64,False,1,14,17,1024,8,35,512,30,9,0.2185625142857143,1,True,0.004329328376625298,True,0.21999679644662645
25,8,8,1,1,64,64,32,256,7,0.12603856772796823,128,256,128,RS,32,False,True,False,128,1024,False,30,3,1,2048,1,35,1024,1,23,0.12689319999999998,1,True,0.0025796763340720542,True,0.12774783227203174
26,1,1,1024,1,256,256,1,2048,9,0.09916343060119859,1,128,128,RS,1,False,True,False,2048,1024,False,26,1,21,1024,1,35,256,7,1,0.09917548571428571,1,False,3.63879190537363e-05,True,0.09918754082737283
27,1,1,64,1,64,64,32,256,21,0.08620141460407922,64,16,128,RS,1,True,False,True,128,1,True,20,1,24,256,32,35,256,19,1,0.09114375428571429,1,False,0.014918272020490132,True,0.09608609396734936
28,8,1,64,1,1,512,128,2048,11,0.18516903333555282,32,1,64,RS,1,False,True,True,512,128,True,6,1,28,2048,32,35,256,1,17,0.18619054285714284,1,True,0.003083389223777325,True,0.18721205237873287
29,1,1,1,1,32,32,32,64,23,0.24223664867400904,32,1,64,RS,8,False,True,True,256,128,True,27,24,1,128,1,35,512,9,1,0.24317517142857145,8,False,0.0028328966950628364,True,0.24411369418313386
30,8,8,2048,1,1,16,512,64,19,0.15390308689662435,128,512,16,RS,1,True,True,False,1024,512,False,18,5,1,2048,32,35,1,24,1,0.15612491428571432,1,True,0.0067065049163221434,True,0.15834674167480428
31,1,32,1024,1,1,256,1,512,1,0.13340658160495925,64,16,64,RS,8,False,True,True,256,256,False,20,29,1,128,8,35,512,5,23,0.1338209714285714,1,True,0.0012508205646286608,True,0.13423536125218358
32,1,8,2048,1,16,1,16,128,1,0.12214482641408177,32,128,1,RS,8,True,True,False,512,128,False,1,5,13,1,1,35,64,29,8,0.12219342857142855,8,False,0.00014670383882683732,True,0.12224203072877533
33,1,32,2048,1,256,16,32,128,30,0.10345679199102968,512,16,16,RS,8,True,False,False,2048,512,True,22,1,2,512,1,35,64,3,1,0.10658802857142859,8,False,0.009451523382837635,True,0.10971926515182749
34,8,8,64,1,16,16,256,64,17,0.11510891851988388,32,64,128,RS,8,False,False,True,2048,128,False,1,12,23,256,1,35,512,1,25,0.11515254285714287,8,False,0.00013167847049475078,True,0.11519616719440186
35,1,1,1,32,32,256,1,1024,12,0.1831276562133921,128,64,512,RS,1,True,False,True,2048,512,True,1,18,10,2048,1,35,1,1,15,0.18446585714285713,1,False,0.004039310684778191,True,0.18580405807232214
36,8,8,512,1,512,256,1,256,4,0.2316293070602779,32,128,1,RS,8,False,True,False,64,256,False,1,26,18,1024,1,35,256,19,1,0.2327881142857143,1,True,0.003497817333884735,True,0.2339469215111507
37,1,1,2048,32,64,64,64,512,1,0.10763113450077354,16,1,16,RS,1,False,False,False,1024,256,False,5,10,1,128,1,35,2048,1,21,0.10767442857142857,8,False,0.00013068157279964068,True,0.10771772264208361
38,1,8,2048,1,16,1,1,64,1,0.1426701242343003,32,1,256,RS,1,False,True,False,64,512,False,18,1,16,256,32,35,512,27,8,0.14313659999999997,1,True,0.0014080400805983593,True,0.14360307576569964
39,1,8,1024,1,1,32,16,128,29,0.16574843272422735,64,16,64,RS,8,True,False,False,2048,64,False,1,18,1,64,1,35,64,11,1,0.16580751428571433,8,False,0.00017833553790995413,True,0.16586659584720131
40,1,8,1,8,128,512,256,1,1,0.22503195042068652,256,512,32,RS,8,False,False,False,2048,1024,False,16,1,1,128,8,35,512,20,8,0.22675397142857143,1,True,0.0051978575888022745,True,0.22847599243645633
41,1,1,1,32,256,32,32,256,21,0.18184530649397954,32,128,16,RS,1,True,True,True,512,64,False,1,23,10,256,1,35,256,1,13,0.18257397142857143,32,True,0.002199448521603465,True,0.18330263636316332
42,1,8,128,1,1,1,256,64,1,0.16496835624596387,64,32,1,RS,1,False,True,True,128,2048,True,1,2,7,512,1,35,2048,26,21,0.1657548,1,False,0.0023738517801846263,True,0.16654124375403614
43,1,32,256,1,128,32,64,2048,11,0.14913139270455833,256,128,256,RS,1,False,False,True,512,1024,True,9,1,14,1,1,35,64,26,1,0.15312542857142855,32,True,0.012055851552043011,True,0.15711946443829877
44,8,1,2048,8,1,32,32,1,1,0.15565195732386264,512,32,64,RS,1,True,True,True,2048,128,False,20,1,14,256,1,35,64,22,5,0.1556937714285714,32,False,0.00012621434958361868,True,0.15573558553328018
45,8,8,256,1,512,16,32,128,18,0.26021705704094733,512,16,1,RS,1,False,False,False,512,64,True,14,28,1,1024,32,35,1024,1,16,0.26281931428571426,1,True,0.007854818556680184,True,0.2654215715304812
46,1,1,2048,8,16,256,256,2048,21,0.10786226805042776,16,32,32,RS,1,False,True,False,1,1024,False,1,9,28,1024,1,35,512,1,1,0.10886988571428571,1,True,0.0030414571580217346,True,0.10987750337814367
47,1,32,2048,1,256,16,512,512,29,0.06778126993169248,256,16,512,RS,1,True,False,True,1,1,False,23,1,21,256,1,35,2048,1,19,0.06983010571428572,1,True,0.006184336063264667,True,0.07187894149687896
48,1,1,1024,8,256,256,32,2048,21,0.1261221807131255,1,32,32,RS,8,True,False,True,512,1024,False,1,10,6,1024,1,35,1,1,2,0.12860171428571432,8,True,0.007484381629467473,True,0.13108124785830313
49,1,32,2048,1,32,16,64,512,1,0.09810203135008058,128,512,16,RS,1,True,False,False,1,512,False,8,1,17,1024,1,35,1024,12,9,0.0981289742857143,8,False,8.132626826680295e-05,True,0.098155917221348
50,32,1,1,1,64,128,32,2048,18,0.1819496020881863,1,128,64,RS,8,True,False,False,1,128,False,11,1,4,256,8,35,128,10,1,0.18386611428571428,1,True,0.005784922149230105,True,0.18578262648324226
51,8,8,512,1,32,1,256,2048,1,0.17659443944532568,512,128,32,RS,1,True,True,False,1,64,True,17,13,1,512,8,35,512,28,3,0.1777773428571429,8,False,0.0035705507933879413,True,0.1789602462689601
52,1,32,1024,1,256,32,64,64,1,0.11723500072926214,16,64,32,RS,1,False,False,False,2048,1,True,17,1,23,1024,32,35,128,9,6,0.1191354,1,True,0.005736285867552775,True,0.12103579927073786
53,1,1,1,32,128,16,32,512,1,0.20127023612958203,256,256,64,RS,8,True,True,True,2048,128,True,1,14,3,1,1,35,256,16,17,0.20212654285714288,8,False,0.00258473061699841,True,0.20298284958470372
54,32,1,128,1,1,256,1,2048,28,0.18251871272040968,64,1,32,RS,1,True,True,False,64,256,False,25,8,1,128,8,35,2048,1,3,0.18259119999999998,8,False,0.00021880020893173626,True,0.1826636872795903
55,1,1,256,8,32,1,512,256,1,0.14593488368846963,1,32,1,RS,1,True,False,False,1,512,True,1,7,21,1024,32,35,1024,3,13,0.1540242285714286,1,True,0.02441739241031244,True,0.1621135734543876
56,8,1,64,8,16,128,64,512,13,0.16885883025995957,512,16,16,RS,1,True,True,False,2048,64,False,9,16,1,128,8,35,1,1,30,0.16968991428571426,1,True,0.0025085968117817647,True,0.17052099831146894
57,1,8,2048,8,64,16,256,1,24,0.16923481437666527,32,256,1,RS,1,True,True,False,1,128,True,2,4,1,64,1,35,2048,3,1,0.17081060000000003,8,False,0.00475645141555881,True,0.1723863856233348
58,1,32,1,1,16,16,512,256,14,0.18204707111589005,16,256,128,RS,8,True,False,False,512,256,False,28,1,17,128,1,35,2048,17,1,0.18462922857142852,1,True,0.007794148076183143,True,0.187211386026967
59,8,1,128,1,256,256,16,1,3,0.14342861336517593,128,1,64,RS,1,True,False,False,128,128,True,3,27,1,2048,1,35,64,13,1,0.14653734285714287,8,False,0.009383586557518878,True,0.14964607234910982
60,8,1,2048,8,16,16,128,1024,18,0.09172714054378196,128,512,128,RS,1,False,True,False,128,512,False,1,2,25,1024,8,35,2048,2,1,0.09284679142857143,1,True,0.0033796253481601377,True,0.09396644231336089
61,1,8,1024,1,128,16,32,64,18,0.17202826005528832,512,64,32,RS,8,True,False,False,512,1,True,1,16,29,128,1,35,1,25,1,0.17367582857142858,8,False,0.004973125458678385,True,0.17532339708756883
62,1,1,128,8,32,512,128,512,27,0.11277978445545626,32,128,16,RS,8,True,False,True,1,2048,True,14,1,21,1,1,35,1,8,1,0.11872194285714287,8,True,0.017936188351156533,True,0.12466410125882947
63,1,1,128,1,256,512,128,1,17,0.06323921749392665,16,64,1,RS,8,False,False,False,1,1,False,1,1,13,2048,1,35,128,1,8,0.0632522,1,False,3.918722094910862e-05,True,0.06326518250607334
64,32,1,256,1,512,16,1,2048,7,0.18965694362044008,256,128,1,RS,8,True,True,False,512,256,True,1,20,5,1024,1,35,256,9,1,0.19110328571428573,8,False,0.004365730844209434,True,0.19254962780813137
65,1,8,128,1,128,64,128,128,1,0.09563424186548387,128,64,32,RS,1,False,False,True,128,128,True,13,1,1,1024,1,35,1024,11,8,0.09666701142857141,32,False,0.0031173772482440076,True,0.09769978099165895
66,1,1,128,8,1,1,128,128,19,0.14949952233920824,64,128,512,RS,1,False,True,False,2048,1024,True,11,1,23,1024,1,35,1024,2,1,0.159213,1,True,0.02931977794790209,True,0.16892647766079175
67,1,8,64,1,128,512,32,1,18,0.09101553488543486,1,64,32,RS,1,True,False,True,1,64,True,3,10,1,512,1,35,128,5,1,0.09650761714285715,8,True,0.016577649929562836,True,0.10199969940027943
68,8,1,1024,8,16,512,128,1,25,0.12248684347148384,32,32,256,RS,8,True,False,False,128,1,True,5,1,20,128,1,35,256,1,7,0.1242811142857143,1,False,0.005415940993408404,True,0.12607538509994476
69,32,1,128,1,32,64,1,1,15,0.1511866474331979,1,128,16,RS,8,False,True,False,1024,1,True,2,1,7,1,8,35,2048,30,1,0.1530064857142857,1,True,0.005493115459354181,True,0.15482632399537352
70,1,8,1024,1,16,16,128,2048,12,0.1714547981502461,1,128,32,RS,1,False,False,False,1024,512,True,1,17,27,1024,1,35,128,1,8,0.17291579999999998,32,False,0.004409980782594992,True,0.17437680184975385
71,1,1,2048,32,16,16,512,2048,1,0.2235942845672276,512,512,1,RS,1,True,True,True,1,2048,True,3,1,17,64,8,35,1024,26,14,0.22436091428571434,8,False,0.0023140438367428,True,0.22512754400420107
72,1,8,512,8,32,64,32,2048,26,0.145142495218006,1,128,128,RS,1,True,False,False,1024,512,False,15,1,1,512,8,35,1024,19,1,0.14519542857142856,1,False,0.00015977739616895216,True,0.1452483619248511
73,32,1,1,1,16,16,128,1,27,inf,1,32,256,RS,8,True,True,True,2048,512,True,17,25,1,1,1,1,128,14,1,inf,1,False,inf,False,inf
74,1,1,1024,8,32,64,256,1,7,0.14410799085244863,1,32,64,RS,1,False,True,True,512,512,True,17,1,23,128,1,35,1,14,1,0.1461987714285714,8,True,0.006310944892285891,True,0.14828955200469418
75,1,1,1024,32,64,128,512,1,15,0.2777335970013366,128,32,256,RS,8,False,False,False,128,1024,False,15,1,10,1,8,35,1024,1,17,0.27788559999999995,1,False,0.00045881550602766866,True,0.2780376029986633
76,32,1,128,1,1,32,1,128,1,0.07438920970219422,1,16,64,RS,1,False,False,True,1,256,True,14,1,22,1024,8,35,64,2,2,0.07626374857142858,8,False,0.005658227189064556,True,0.07813828744066294
77,32,1,256,1,16,1,1,512,1,0.19872722215769995,1,16,64,RS,8,False,False,False,64,1024,True,1,4,5,256,8,35,128,14,30,0.19941922857142858,1,False,0.0020887961137693563,True,0.2001112349851572
78,1,1,1,8,1,1,128,512,1,0.16799512729245977,128,64,16,RS,1,False,False,True,512,1024,True,21,1,24,512,8,35,256,30,23,0.16937919999999998,8,True,0.004177772973384605,True,0.1707632727075402
79,32,1,2048,1,16,1,32,256,13,0.16110384075660922,64,32,16,RS,8,False,True,False,256,1,True,1,16,4,64,1,35,1,5,1,0.16239820000000002,1,False,0.003906976154814068,True,0.16369255924339082
80,1,8,1,8,1,512,512,1,25,0.16768515288758484,128,64,1,RS,1,False,True,False,128,64,True,1,17,24,128,1,35,1,9,1,0.16924194285714286,1,True,0.004699113727641216,True,0.17079873282670088
81,1,1,128,32,1,64,512,64,30,0.21004905966007986,64,64,1,RS,8,True,False,False,2048,128,False,1,10,22,512,1,35,1,21,1,0.2151210285714286,1,True,0.015309553121192412,True,0.22019299748277732
82,1,8,256,8,32,1,128,64,13,0.22680555649269107,256,1,32,RS,32,True,True,True,1024,1024,False,1,11,12,64,1,35,256,20,1,0.2281418,1,True,0.004033402277411535,True,0.22947804350730894
83,1,32,1024,1,256,256,128,512,9,0.27416558250361006,128,64,16,RS,32,True,False,False,256,64,False,1,19,18,256,1,35,2048,1,2,0.27485145714285714,1,True,0.0020702875761988426,True,0.2755373317821042
84,1,8,1,1,256,128,32,1,1,0.15589878714452732,64,512,16,RS,8,True,True,False,128,1,True,1,3,17,2048,1,35,128,29,9,0.15752468571428574,8,True,0.004907715516096952,True,0.15915058428404416
85,1,32,64,1,128,16,64,64,24,0.05847469672146557,512,16,1,RS,1,True,True,True,1,256,False,2,12,1,1024,8,35,1024,9,1,0.058484282857142855,1,False,2.8935400816442126e-05,True,0.05849386899282014
86,1,8,512,8,64,256,128,1,1,0.17379305373581466,64,64,64,RS,1,False,True,True,256,2048,False,1,9,19,2048,8,35,256,7,3,0.17386214285714288,8,False,0.00020854299219066606,True,0.1739312319784711
87,8,1,1,1,128,128,1,128,21,0.08727292335361983,1,1,16,RS,1,False,False,False,256,256,True,1,3,19,128,8,35,1024,20,1,0.08955075142857143,1,True,0.006875540943554766,True,0.09182857950352302
88,1,1,2048,32,256,64,128,1024,1,0.28402722984613404,64,1,1,RS,8,False,False,False,1,128,False,27,24,1,1024,1,35,2048,4,16,0.2840796571428571,8,False,0.00015824988248375668,True,0.28413208443958016
89,1,1,64,32,256,32,128,1,1,0.22900704197387936,512,64,512,RS,1,True,True,True,512,1,False,10,4,1,2048,1,35,2048,28,5,0.22958114285714284,1,True,0.0017329025715397228,True,0.23015524374040633
90,1,1,64,32,128,1,1,1,1,0.24676611496659567,32,1,64,RS,8,False,True,True,128,128,True,17,1,12,128,1,35,512,15,7,0.24787731428571433,8,False,0.0033541146055164495,True,0.24898851360483298
91,1,1,1024,8,128,16,256,2048,5,0.12038119424425399,16,16,128,RS,1,False,False,False,2048,512,True,1,12,9,512,32,35,512,17,1,0.12282745714285713,1,False,0.007383955313836526,True,0.12527372004146028
92,32,1,1024,1,64,16,16,512,30,0.14734364438756548,512,512,16,RS,32,False,False,True,1,64,False,4,18,1,512,1,35,1024,1,21,0.1474090857142857,1,False,0.00019753225724691433,True,0.14747452704100594
93,1,8,1024,8,32,1,512,64,8,0.18734753446587887,1,512,32,RS,1,False,True,False,2048,256,True,6,1,11,1,1,35,2048,14,1,0.18977997142857142,1,True,0.007342222230694055,True,0.19221240839126397
94,1,8,512,1,256,128,1,2048,1,0.09800316364014769,256,512,16,RS,1,False,True,False,1024,256,False,25,1,2,2048,1,35,256,9,2,0.09801861142857143,32,False,4.662858578431097e-05,True,0.09803405921699518
95,1,1,64,32,128,16,512,512,30,0.25138071069746143,64,1,128,RS,1,False,False,False,1024,512,True,8,1,23,1,32,35,1,26,1,0.2524321714285714,1,False,0.003173795857020551,True,0.25348363215968134
96,1,8,512,1,16,128,1,128,1,0.13031488864339122,128,128,256,RS,1,False,True,False,1024,1,True,15,1,12,1024,32,35,64,6,6,0.13097405714285718,1,False,0.001989676067574203,True,0.13163322564232313
97,1,1,1,32,128,16,1,256,1,0.22507142619137305,512,256,16,RS,1,True,True,True,512,2048,True,20,13,1,256,8,35,1024,21,23,0.22801894285714286,1,False,0.008896971523077331,True,0.23096645952291267
98,1,1,128,1,16,128,256,512,7,0.08140442817136392,1,64,32,RS,1,False,False,False,64,1,True,8,1,1,256,1,35,2048,25,1,0.08215936857142858,32,False,0.0022787600555404107,True,0.08291430897149324
99,1,1,512,32,16,64,1,256,1,0.2967376096531575,512,256,64,RS,8,True,True,False,2048,2048,True,15,1,22,256,1,35,1024,13,15,0.3010374571428572,1,True,0.01297893277880484,True,0.30533730463255687
100,1,32,128,1,1,1,64,512,12,0.26977779486497344,1,64,256,RS,1,True,False,False,2048,256,True,1,19,29,2048,1,35,64,22,1,0.27095214285714286,1,False,0.003544726571303651,True,0.2721264908493123
101,1,8,64,1,16,256,128,512,18,0.12239923621608245,16,1,1,RS,8,True,False,False,512,2048,True,23,1,29,64,1,35,128,1,4,0.12359174285714286,8,False,0.0035995377905095154,True,0.12478424949820327
102,1,32,256,1,16,16,32,1,29,0.31909171268438663,32,64,16,RS,8,True,True,False,1,2048,True,26,10,1,128,8,35,128,1,12,0.3286890857142858,1,True,0.028969320355331014,True,0.33828645874418495
103,1,32,128,1,16,32,16,128,23,0.1279157520262818,32,128,64,RS,1,False,False,False,64,256,False,9,1,26,1,8,35,1,1,25,0.12842628571428572,1,True,0.0015410273117340252,True,0.12893681940228963
104,1,32,1024,1,64,16,1,512,18,0.28932653571597133,64,128,1,RS,32,False,True,True,256,64,False,1,29,7,2048,1,35,64,16,1,0.29040237142857145,1,True,0.0032473708493902203,True,0.29147820714117156
105,32,1,2048,1,16,256,32,1,1,0.10533048850304318,1,1,256,RS,1,True,True,False,2048,512,True,1,10,5,64,1,35,1,10,10,0.10740122857142856,32,True,0.0062504533508068215,True,0.10947196863981394
106,1,1,1024,8,1,256,128,256,1,0.1954638675504118,1,512,16,RS,32,False,False,True,256,1024,False,22,24,1,64,1,35,1,3,5,0.1970681142857143,1,True,0.004842360243703057,True,0.1986723610210168
107,1,8,2048,1,128,256,1,256,25,0.22681507726673864,1,1,16,RS,1,True,True,False,256,2048,False,2,28,1,2048,1,35,1,17,1,0.22693988571428567,8,False,0.000376729745606172,True,0.2270646941618327
108,1,8,128,1,1,512,32,2048,1,0.24037212024746743,256,16,256,RS,32,False,False,False,2048,512,False,14,27,1,256,1,35,256,15,4,0.24337025714285718,1,True,0.009049766839436427,True,0.24636839403824692
109,1,32,64,1,16,128,64,2048,19,0.1392339040420487,32,1,1,RS,1,False,True,False,512,128,False,16,1,18,2048,8,35,512,9,1,0.14080968571428573,8,True,0.00475643948931448,True,0.14238546738652277
110,1,32,2048,1,256,32,16,256,1,0.26831023674410215,1,128,128,RS,8,False,False,False,2048,1024,True,1,8,8,1,1,35,512,8,18,0.26963477142857145,1,False,0.0039980596228364465,True,0.27095930611304075
111,1,1,1024,8,128,128,256,1,11,0.14542044112129945,64,64,16,RS,8,False,True,False,1,256,True,27,1,23,128,1,35,2048,1,5,0.14876431428571427,1,False,0.01009335915419194,True,0.15210818745012908
112,1,1,512,1,64,128,64,512,21,0.10412566390992253,256,512,64,RS,1,False,True,False,256,512,False,13,1,10,64,1,35,512,1,10,0.10416214285714286,8,False,0.0001101103713441695,True,0.10419862180436318
113,32,1,256,1,64,16,1,1,1,0.14998944509336792,32,128,1,RS,1,True,False,False,1024,256,False,30,1,5,256,1,35,1024,30,18,0.15090620000000002,8,True,0.002767191240228977,True,0.1518229549066321
114,32,1,1024,1,128,32,128,512,30,0.09258530251991547,128,32,256,RS,1,True,True,False,2048,512,False,1,8,9,1,1,35,2048,1,6,0.09506893714285714,32,True,0.007496760500341301,True,0.0975525717657988
115,1,8,1024,1,512,16,256,64,3,0.11023117229209273,16,512,32,RS,1,True,True,False,256,256,True,1,1,14,1024,1,35,2048,1,25,0.11067651428571428,1,False,0.001344248560591777,True,0.11112185627933582
116,1,1,1024,8,16,256,128,512,17,0.17899645770748948,256,256,32,RS,1,True,True,False,2048,1024,False,19,1,27,512,1,35,1024,3,1,0.18342542857142857,32,True,0.013368686973213001,True,0.18785439943536766
117,1,1,64,32,1,16,256,128,1,0.33817419121203773,512,64,128,RS,1,True,False,False,512,256,False,21,1,25,128,32,35,1,1,9,0.3401598571428571,1,True,0.005993660170274475,True,0.3421455230736765
118,1,8,1,1,16,1,64,512,26,0.22580242276072887,16,1,256,RS,8,False,True,True,1,2048,False,1,16,11,256,1,35,2048,20,1,0.22775997142857146,1,True,0.005908789237764918,True,0.22971752009641405
119,1,1,1024,32,256,64,128,256,26,0.18697676764936313,128,256,256,RS,1,True,False,False,128,256,True,3,1,30,1024,1,35,1024,1,10,0.19038365714285715,8,False,0.01028357164452912,True,0.19379054663635117
120,1,1,2048,8,512,128,64,256,1,0.15656377474673286,16,64,256,RS,1,False,False,True,1024,1,False,7,30,1,512,8,35,64,23,7,0.1566314,8,False,0.00020412435985377755,True,0.15669902525326715
121,1,1,256,32,32,16,512,512,1,0.23881327480566003,64,128,64,RS,32,False,False,True,1,128,False,19,11,1,256,1,35,1,21,13,0.24010265714285717,1,True,0.0038919535450381085,True,0.2413920394800543
122,1,8,2048,8,128,1,32,256,6,0.1914456691793241,1,32,128,RS,1,True,True,False,512,2048,True,17,1,23,512,8,35,128,1,3,0.20102591428571429,1,True,0.02891762034308734,True,0.21060615939210448
123,32,1,1024,1,128,32,64,128,1,0.12977652593069272,64,16,1,RS,8,True,False,False,1024,64,True,10,1,23,1024,1,35,128,20,30,0.13098082857142854,8,False,0.003635143585183116,True,0.13218513121216435
124,1,1,256,1,32,128,1,256,17,0.16306809964057256,16,32,32,RS,32,False,True,False,64,2048,False,10,10,1,256,1,35,1024,1,19,0.16380685714285712,1,True,0.0022299125689824967,True,0.16454561464514167
125,32,1,512,1,16,64,32,256,12,0.10712674015507936,512,128,1,RS,1,True,False,False,1024,256,False,1,16,3,64,1,35,64,1,17,0.10729100000000001,8,False,0.0004958123492958662,True,0.10745525984492066
126,8,1,1024,1,64,16,64,1,7,0.14895771673266056,512,256,64,RS,1,False,True,False,2048,256,False,21,1,18,512,1,35,128,21,1,0.14960680000000004,8,True,0.001959234162334134,True,0.15025588326733952
127,8,1,64,8,128,32,512,128,1,0.11844421078212561,64,32,64,RS,1,True,False,False,1024,2048,False,2,1,17,2048,1,35,512,13,17,0.11846265714285716,1,False,5.567966690024642e-05,True,0.1184811035035887
128,1,1,1,8,16,256,16,2048,4,0.10688864400809335,128,512,512,RS,1,True,False,False,1024,1,False,3,6,1,1024,8,35,256,28,1,0.10690208571428571,1,False,4.057329975564152e-05,True,0.10691552742047807
129,1,1,1,1,1,256,64,1,21,0.11416793640097281,16,128,64,RS,1,False,False,True,1024,2048,True,3,1,3,256,1,35,512,19,1,0.11888802857142855,1,True,0.014247426016122982,True,0.12360812074188429
