id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17685033738740993,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.1770717197554473,0.00033411730067783955,0.17696102857142862,1,1,True,1,1
2,128,1024,512,0.09145876461773873,8,False,64,64,RSL,False,True,True,False,True,29,1,16,35,0.09153786966797557,0.00011938785409798826,0.09149831714285715,5,17,True,1,8
3,1,128,1,0.14299673217937575,8,False,128,512,RSL,False,False,True,False,False,15,8,32,35,0.14308606782062427,0.0001348281869640021,0.1430414,11,26,True,1,1
4,128,64,256,0.1507039599827433,1,False,32,64,RSL,False,True,False,False,False,18,1,256,35,0.15073581144582812,4.807123965150738e-05,0.1507198857142857,1,6,True,28,1
5,64,128,1024,0.24086503209077065,1,False,32,1,RSL,True,True,False,True,True,8,1,512,35,0.24102839648065794,0.00024655472547298937,0.2409467142857143,1,26,True,26,32
6,1024,128,64,0.10328324113493793,1,False,16,32,RSL,True,True,True,False,False,14,8,64,35,0.10330921600791922,3.920210323387212e-05,0.10329622857142857,23,1,True,20,8
7,1024,512,1024,0.09666928140523294,1,False,256,1,RSL,True,True,True,True,False,23,1,1,35,0.09669169573762422,3.382842229696849e-05,0.09668048857142858,18,13,True,1,8
8,1,512,2048,0.10999032768724377,1,False,1,256,RSL,False,False,False,False,True,29,8,32,35,0.11002475802704194,5.1963362289291256e-05,0.11000754285714286,23,1,True,15,8
9,1,256,512,0.13498340913615128,1,False,256,32,RSL,True,True,True,True,False,12,8,32,35,0.13504864800670588,9.846057534850903e-05,0.13501602857142858,1,13,True,1,1
10,1,1,256,0.1259978594081319,1,False,256,16,RSL,False,True,False,False,True,4,1,256,35,0.12602539773472532,4.1561717078707886e-05,0.1260116285714286,26,1,True,5,8
11,1024,256,1024,0.12392475824228141,8,False,128,1,RSL,True,False,False,True,False,29,1,256,35,0.12395089890057576,3.945231169347775e-05,0.12393782857142858,25,1,True,18,8
12,2048,1,1024,0.22496002747125318,1,False,128,16,RSL,False,True,True,False,False,19,32,64,35,0.2249942582430325,5.1662167897182656e-05,0.22497714285714285,23,1,True,7,1
13,256,64,64,inf,1,False,64,16,RSL,True,True,True,True,False,17,32,1,1,inf,inf,inf,11,25,False,1,1
14,256,2048,1,0.2757423297086721,8,False,32,16,RSL,False,True,False,False,True,6,1,1,35,0.27578532743418516,6.489353290001133e-05,0.2757638285714286,1,26,True,18,1
15,1024,512,512,0.20845849448341403,1,False,1,128,RSL,True,True,True,True,True,9,1,64,35,0.20852436265944319,9.941034315668964e-05,0.2084914285714286,20,23,True,1,1
16,512,256,1024,inf,32,False,128,32,RSL,True,True,False,False,True,27,1,32,1,inf,inf,inf,16,4,False,1,1
17,1,512,64,0.17061603640922846,1,False,64,32,RSL,True,True,False,False,True,27,1,1,35,0.17075893501934297,0.00021566712067159295,0.1706874857142857,16,26,True,1,1
18,256,256,512,0.4178435054495527,8,False,16,256,RSL,False,True,False,True,True,26,1,64,35,0.42119295169330445,0.0050550906454255974,0.41951822857142856,12,30,True,1,1
