id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
25,1024,512,256,0.31344740180951486,1,1,512,128,DLMT,False,False,False,True,False,17,1,35,0.3140718553333422,0.000942445090047749,0.31375962857142853,27,1,True,28,32
26,1,256,1,inf,1,16,64,512,DLMT,True,True,False,True,False,7,32,1,inf,inf,inf,1,18,False,28,1
27,2048,1,1,0.090357038625375,8,256,512,1,DLMT,False,False,True,False,False,29,1,35,0.09038020137462499,3.4957956788935485e-05,0.09036862,2,20,True,1,8
28,1,256,1,inf,32,1,32,128,DLMT,False,True,True,False,True,3,1,1,inf,inf,inf,1,28,False,20,1
29,1,1,1,0.1770786305885778,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.17728902655427936,0.0003175362733577964,0.1771838285714286,1,1,True,1,1
30,1024,1024,1,0.13038346725620506,1,256,16,64,DLMT,True,True,False,False,False,9,1,35,0.13049618988665204,0.00017012457380474226,0.13043982857142855,1,6,True,16,1
31,1,512,2048,inf,32,512,512,64,DLMT,True,True,False,False,True,2,1,1,inf,inf,inf,12,1,False,27,1
32,512,1024,256,0.16728537096930327,1,1,128,1,DLMT,True,False,False,False,False,26,32,35,0.16730531474498253,3.0099779645272717e-05,0.1672953428571429,27,1,True,30,1
33,2048,2048,512,0.22274625051107128,1,512,256,512,DLMT,False,True,True,False,True,8,1,35,0.22276192091750013,2.36502750555691e-05,0.2227540857142857,1,1,True,5,1
34,1,1,512,0.1641425067871357,1,128,256,256,DLMT,False,False,False,True,False,15,1,35,0.16419023607000716,7.2034549533752e-05,0.16416637142857143,1,27,True,17,1
35,2048,1024,64,0.1291782229297504,1,1,1,512,DLMT,False,True,False,False,False,18,1,35,0.12919806278453533,2.9942938931184012e-05,0.12918814285714286,18,4,True,1,1
36,64,1,1,0.12553708312249803,8,32,512,64,DLMT,False,False,False,False,False,22,1,35,0.12556485973464485,4.192134520353124e-05,0.12555097142857144,1,16,True,2,8
37,1024,256,256,0.1641391693374784,1,16,32,1,DLMT,False,True,True,False,False,23,1,35,0.16422985923395012,0.0001368720719563789,0.16418451428571426,1,29,True,30,32
38,1024,512,64,0.23404390776137463,1,64,256,1,DLMT,False,True,False,True,True,30,1,35,0.2344020922386254,0.0005405833885720144,0.23422300000000001,1,9,True,15,32
39,512,1,2048,0.10129494677273489,1,512,512,1,DLMT,True,False,False,False,False,2,8,35,0.10133676751297942,6.311718935311363e-05,0.10131585714285715,27,16,True,1,8
40,1,1,512,0.17751553235463052,32,512,128,256,DLMT,True,True,True,True,False,30,1,35,0.17754709621679804,4.7637183213219645e-05,0.17753131428571428,15,1,True,9,1
41,1024,64,1,0.3054983773906011,1,128,1,512,DLMT,False,False,False,False,True,27,1,35,0.3060946511808275,0.0008999153411429821,0.3057965142857143,29,1,True,21,32
42,128,2048,2048,inf,32,512,32,16,DLMT,False,False,True,True,True,22,1,1,inf,inf,inf,1,7,False,28,1
43,1,2048,1,inf,32,32,64,1,DLMT,False,True,False,False,False,3,1,1,inf,inf,inf,25,1,False,27,1
44,2048,2048,256,0.2938346670536889,8,128,256,16,DLMT,False,False,True,True,False,3,8,35,0.295274875803454,0.0021736087844308866,0.29455477142857145,29,30,True,1,1
45,256,256,2048,inf,32,1,128,256,DLMT,False,False,False,True,True,23,1,1,inf,inf,inf,1,28,False,30,1
46,1,2048,64,0.20467432887754863,1,16,512,512,DLMT,True,False,True,True,False,9,1,35,0.20469818540816562,3.600503366169112e-05,0.20468625714285713,29,1,True,27,32
47,2048,1,1,0.1656507301589911,32,1,32,1,DLMT,True,False,True,False,False,1,1,35,0.16566818412672316,2.6342082418106858e-05,0.16565945714285712,6,1,True,5,1
48,2048,2048,2048,0.24053704933711278,1,1,16,64,DLMT,False,True,True,False,True,4,32,35,0.24063849352003008,0.0001531027826031143,0.24058777142857143,1,30,True,7,1
49,1024,1,1,inf,1,32,256,16,DLMT,True,True,False,True,True,2,32,1,inf,inf,inf,1,14,False,24,1
50,512,2048,2048,0.2543684828493891,1,128,1,128,DLMT,False,False,False,True,False,6,1,35,0.25466951715061076,0.00045433052788848853,0.25451899999999994,1,13,True,11,32
51,1024,64,512,inf,1,512,1,32,DLMT,False,True,False,True,False,28,32,1,inf,inf,inf,30,17,False,1,1
52,128,1,1,0.31553265196868363,1,128,256,16,DLMT,True,False,True,False,True,8,1,35,0.3156141480313165,0.00012299644594168663,0.31557340000000006,1,29,True,26,1
53,1,128,256,0.27758477196667103,1,1,1,1,DLMT,False,True,True,True,True,5,1,35,0.2778399137476147,0.00038506807879402265,0.27771234285714286,27,14,True,1,32
54,1,512,512,0.1963496925459986,1,32,1,1,DLMT,True,False,False,True,True,30,1,35,0.19637327888257278,3.5597248231185496e-05,0.1963614857142857,9,12,True,1,1
55,2048,1,1024,0.23834064968092128,1,256,512,1,DLMT,False,False,True,False,True,29,8,35,0.23835935031907873,2.8223597016884044e-05,0.23835,29,1,True,9,1
56,1,256,64,0.20825942304776965,1,16,32,256,DLMT,False,False,True,False,True,7,32,35,0.20827697695223032,2.649291010278647e-05,0.2082682,3,1,True,2,1
57,1,2048,1,inf,1,256,128,1,DLMT,True,True,True,True,False,25,32,1,inf,inf,inf,1,15,False,3,1
58,512,2048,256,inf,32,64,128,256,DLMT,True,True,False,False,True,29,1,1,inf,inf,inf,14,30,False,1,1
59,512,1,256,0.09519424661958899,1,1,256,256,DLMT,True,True,True,False,False,21,1,35,0.09522353052326817,4.419619745394114e-05,0.09520888857142858,29,4,True,1,8
60,128,1,1024,0.3259201958290372,1,1,256,64,DLMT,False,True,False,False,True,2,1,35,0.3264487184566771,0.0007976631348725455,0.32618445714285715,11,1,True,3,32
61,1,1,1,0.28169352804753084,1,512,32,32,DLMT,False,False,True,False,False,28,1,35,0.2818023005238978,0.00016416287581520397,0.28174791428571433,13,14,True,1,32
62,1,64,1,0.1465354462312041,1,128,1,512,DLMT,True,True,False,False,True,16,32,35,0.14657906805451018,6.583544110980284e-05,0.14655725714285714,1,11,True,21,1
63,128,256,1,0.206394381434549,32,32,256,128,DLMT,True,False,False,True,False,1,1,35,0.20642841856545105,5.136991893538906e-05,0.20641140000000002,6,1,True,8,1
64,1024,2048,1,0.13786555294477193,1,128,256,32,DLMT,False,False,False,False,True,30,1,35,0.1379097613409423,6.672071550538789e-05,0.1378876571428571,14,13,True,1,1
65,256,64,256,0.2570097095924667,1,1,16,1,DLMT,True,False,False,True,False,27,1,35,0.2571212046932476,0.00016827194704782626,0.25706545714285717,2,3,True,1,32
66,1,512,1024,inf,1,16,16,32,DLMT,False,True,True,True,False,4,32,1,inf,inf,inf,14,21,False,1,1
67,256,256,1,inf,32,1,1,128,DLMT,False,False,True,True,True,19,1,1,inf,inf,inf,19,1,False,27,1
68,128,2048,512,inf,32,1,512,1,DLMT,True,True,True,False,True,20,1,1,inf,inf,inf,29,11,False,1,1
69,512,2048,64,0.1768996754286462,1,1,512,256,DLMT,True,False,False,False,False,25,32,35,0.1770965531427824,0.00029713409877201867,0.1769981142857143,22,28,True,1,1
70,1024,1,2048,0.1347168706633668,32,512,128,32,DLMT,False,True,True,True,False,25,1,35,0.1347569579080618,6.050094281606363e-05,0.1347369142857143,1,14,True,13,1
71,2048,512,2048,0.10936303280767917,1,16,512,512,DLMT,False,True,True,True,True,26,8,35,0.1093901100494637,4.0865833241605185e-05,0.10937657142857143,2,1,True,28,8
72,1024,2048,1,0.2950684480200681,1,512,128,512,DLMT,True,True,True,True,False,2,1,35,0.29540075197993204,0.0005015236897979692,0.29523460000000007,19,1,True,21,32
73,1,64,2048,0.09725991865067314,1,256,64,256,DLMT,False,False,False,True,True,30,8,35,0.09729762420646972,5.6906422290977584e-05,0.09727877142857143,28,23,True,1,8
74,512,2048,256,0.17719487050906574,1,16,128,512,DLMT,True,False,False,False,False,27,1,35,0.17722501520521994,4.549533279493966e-05,0.17720994285714284,30,1,True,29,32
75,1,1024,2048,0.11081329980003023,1,16,1,128,DLMT,True,False,True,False,False,24,1,35,0.1108331001999698,2.9883392425511383e-05,0.11082320000000001,1,6,True,16,1
76,512,2048,512,0.16229389229817165,8,512,512,1,DLMT,True,False,True,False,True,8,8,35,0.16241547913039983,0.00018350270864930733,0.16235468571428574,1,27,True,21,1
77,512,1,1024,0.1670759762816034,1,256,64,512,DLMT,False,False,True,False,False,13,1,35,0.16766505228982523,0.000889052219948816,0.1673705142857143,1,1,True,12,1
78,1,2048,2048,0.19155036173930617,8,512,256,1,DLMT,False,True,False,False,False,4,8,35,0.19162769540355096,0.00011671442210168547,0.19158902857142857,26,1,True,15,1
79,2048,2048,2048,0.09033213205055424,8,128,1,128,DLMT,False,False,True,False,True,29,1,35,0.09035802223516007,3.907428884803315e-05,0.09034507714285715,27,21,True,1,8
80,2048,1,2048,0.20889673900790964,1,16,16,1,DLMT,False,False,True,False,False,16,32,35,0.20894063242066177,6.624533252714947e-05,0.2089186857142857,25,1,True,29,1
81,2048,64,64,0.27847445501633333,1,32,1,16,DLMT,True,True,True,False,True,30,32,35,0.2785824021265238,0.00016291720696884893,0.27852842857142857,1,6,True,5,1
82,2048,2048,1024,inf,1,512,1,32,DLMT,True,True,False,True,False,23,32,1,inf,inf,inf,27,1,False,20,1
83,1,1,1,0.3098614043114039,1,16,512,16,DLMT,True,False,True,True,True,17,1,35,0.3098975671171676,5.457805494548675e-05,0.30987948571428575,24,1,True,7,1
84,128,1,1024,0.2077871257254459,1,16,32,16,DLMT,True,True,False,False,False,15,1,35,0.207819617131697,4.903706220184627e-05,0.20780337142857144,1,29,True,27,1
85,1024,2048,1,0.10535242212525556,1,1,128,1,DLMT,False,True,True,True,False,16,8,35,0.10537969216045875,4.115680319193455e-05,0.10536605714285716,1,30,True,29,8
86,2048,1,1,0.19763942815844954,1,1,64,256,DLMT,True,True,True,False,False,9,1,35,0.197990800412979,0.0005303021656930836,0.19781511428571427,28,29,True,1,1
87,2048,512,2048,0.17559462878680163,1,32,32,1,DLMT,True,False,False,True,True,3,1,35,0.17567902835605545,0.00012737851034597182,0.17563682857142854,1,14,True,2,1
88,128,1024,1,0.17388554206206933,8,1,1,64,DLMT,False,False,True,True,True,21,8,35,0.17396571508078776,0.00012099966604777569,0.17392562857142854,1,26,True,14,1
89,256,1024,1,0.2754905358632804,1,512,16,256,DLMT,False,False,False,True,False,1,1,35,0.27562494985100544,0.00020286185910010674,0.2755577428571429,30,26,True,1,1
90,128,1024,1,0.2382042967219937,1,512,512,16,DLMT,False,False,True,False,True,3,1,35,0.2382649032780064,9.146933912519566e-05,0.23823460000000005,30,26,True,1,1
91,1,1024,1,0.20944030140266565,1,512,256,256,DLMT,False,True,True,True,False,30,1,35,0.20947158431162008,4.721315970129072e-05,0.20945594285714286,5,26,True,1,1
92,64,1024,1,0.194461536825197,1,1,1,32,DLMT,False,False,False,False,True,5,32,35,0.19453217746051726,0.00010661309028636182,0.19449685714285714,6,26,True,1,1
93,2048,1024,1,0.2232301844620196,1,16,1,128,DLMT,False,True,True,True,False,1,1,35,0.22325472982369465,3.704463937093505e-05,0.22324245714285712,1,26,True,19,1
94,1,1024,1,0.16616865548194834,8,16,16,512,DLMT,False,False,True,False,False,30,1,35,0.16619025880376595,3.2604419382429055e-05,0.16617945714285715,1,26,True,25,1
95,1024,1024,1,inf,32,16,256,512,DLMT,False,False,True,False,True,2,1,1,inf,inf,inf,1,26,False,7,1
96,256,1024,1,0.18086083198438546,1,256,512,1,DLMT,False,False,False,False,False,19,32,35,0.18094813944418603,0.00013176719111015903,0.18090448571428575,5,26,True,1,1
97,1,1024,1,0.17831558517729287,1,512,16,512,DLMT,False,True,False,False,False,4,32,35,0.17836395767985005,7.300531711136505e-05,0.17833977142857146,4,26,True,1,1
98,64,1024,1,inf,1,256,16,64,DLMT,False,False,True,True,True,3,32,1,inf,inf,inf,1,26,False,25,1
99,2048,1024,1,0.16642791748904676,32,1,64,16,DLMT,False,False,True,True,False,11,1,35,0.16648099679666753,8.010897679576882e-05,0.16645445714285714,1,26,True,1,1
100,1,1024,1,inf,32,512,32,512,DLMT,False,True,True,True,True,10,1,1,inf,inf,inf,1,26,False,1,1
101,2048,1024,1,0.17972435499460768,1,1,512,64,DLMT,False,True,False,True,True,29,1,35,0.17984964500539233,0.00018909166333515916,0.179787,1,26,True,7,1
102,1,1024,1,inf,32,128,512,128,DLMT,False,True,False,True,True,18,1,1,inf,inf,inf,1,26,False,28,1
103,1,1024,1,inf,1,16,512,1,DLMT,False,True,True,True,False,14,32,1,inf,inf,inf,27,26,False,1,1
104,2048,1024,1,0.21337453075175727,1,256,16,256,DLMT,False,True,True,False,True,30,32,35,0.21342146924824268,7.084106960554016e-05,0.21339799999999998,21,26,True,1,1
105,64,1024,1,0.2154422534472075,1,64,1,1,DLMT,False,False,True,True,True,30,1,35,0.21555003226707817,0.00016266321787355534,0.21549614285714283,1,26,True,25,1
106,2048,1024,1,inf,1,32,512,512,DLMT,False,False,False,True,False,30,32,1,inf,inf,inf,1,26,False,30,1
107,64,1024,1,0.2149935436611345,32,256,256,16,DLMT,False,True,True,False,False,3,1,35,0.21525222776743697,0.0003904142687255288,0.21512288571428573,1,26,True,29,1
108,2048,1024,1,0.1988923577841286,32,512,1,1,DLMT,False,True,False,True,False,11,1,35,0.19904112793015713,0.00022452862914586804,0.19896674285714286,1,26,True,16,1
109,1,1024,1,inf,32,32,128,256,DLMT,False,False,False,True,True,5,1,1,inf,inf,inf,25,26,False,1,1
110,128,1024,1,0.1610331119287139,32,1,16,1,DLMT,False,True,False,False,False,30,1,35,0.16128403092842897,0.00037869492325347893,0.16115857142857143,29,26,True,1,1
111,2048,1024,1,0.21320440101482763,1,32,512,128,DLMT,False,True,False,False,True,3,1,35,0.21328399898517236,0.00012013178477940679,0.2132442,1,26,True,18,1
112,256,1024,1,0.4212449986746082,1,16,1,1,DLMT,False,False,False,False,False,26,1,35,0.42126551561110603,3.0964812155687385e-05,0.4212552571428571,1,26,True,6,1
113,2048,1024,1,inf,32,512,16,256,DLMT,False,False,False,True,True,1,1,1,inf,inf,inf,1,26,False,25,1
114,1,1024,1,0.26496729883374465,1,128,1,16,DLMT,False,False,False,False,True,3,32,35,0.26507172973768395,0.0001576104368242095,0.2650195142857143,1,26,True,5,1
115,512,1024,1,0.14955766394769132,1,1,512,512,DLMT,False,True,True,False,True,28,8,35,0.14967307890945153,0.00017418792572789814,0.14961537142857143,1,26,True,2,1
116,1,1024,1,0.18258072891676808,32,1,128,256,DLMT,False,True,False,True,False,26,1,35,0.18263532822608902,8.240301163507575e-05,0.18260802857142855,1,26,True,2,1
117,1024,1024,1,0.22596505444650758,1,256,1,256,DLMT,False,False,True,True,True,8,1,35,0.22598963126777813,3.709211919157893e-05,0.22597734285714285,2,26,True,1,1
118,1,1024,1,inf,1,64,512,512,DLMT,False,True,False,True,True,2,32,1,inf,inf,inf,1,26,False,22,1
119,2048,1024,1,inf,32,512,512,16,DLMT,False,False,False,True,True,28,1,1,inf,inf,inf,30,26,False,1,1
120,1024,1024,1,0.1437293313235813,1,256,512,512,DLMT,False,False,True,False,False,10,32,35,0.14403758296213304,0.00046522316260092644,0.14388345714285716,1,26,True,23,1
121,1,1024,1,inf,32,512,512,512,DLMT,False,True,True,True,True,2,1,1,inf,inf,inf,22,26,False,1,1
122,1,1024,1,0.1534885977309746,32,32,1,512,DLMT,False,True,True,False,False,1,1,35,0.15356654512616827,0.0001176406843411107,0.15352757142857143,1,26,True,25,1
123,1024,1024,1,inf,32,512,1,1,DLMT,False,True,True,False,True,29,1,1,inf,inf,inf,1,26,False,9,1
124,2048,1024,1,0.1582268123175398,1,32,512,1,DLMT,False,True,True,False,False,2,32,35,0.15827164482531728,6.766264456395233e-05,0.15824922857142854,25,26,True,1,1
125,1024,1024,1,0.4670908496759085,1,16,256,64,DLMT,False,True,False,False,True,2,1,35,0.4671294931812342,5.8322005508474266e-05,0.46711017142857136,1,26,True,28,1
126,1,1024,1,inf,32,1,64,128,DLMT,False,False,True,True,True,28,1,1,inf,inf,inf,30,26,False,1,1
127,1,1024,1,0.33842592000283345,1,256,512,16,DLMT,False,False,True,True,True,20,1,35,0.3384734514257379,7.173593298781432e-05,0.3384496857142857,1,26,True,29,1
128,1,1024,1,0.17021794645576055,1,256,128,512,DLMT,False,False,False,False,False,18,1,35,0.1702894249728109,0.00010787764800353767,0.17025368571428573,27,26,True,1,1
129,1,1024,1,inf,32,1,512,1,DLMT,False,False,True,True,True,11,1,1,inf,inf,inf,1,26,False,17,1
130,64,1024,1,0.16211416842448492,1,256,64,32,DLMT,False,True,True,True,False,29,1,35,0.16216320300408651,7.400454481355274e-05,0.16213868571428572,1,26,True,28,1
131,512,1024,1,inf,1,32,1,1,DLMT,False,True,True,True,False,23,32,1,inf,inf,inf,29,26,False,1,1
132,1024,1024,1,0.17945031798690092,1,256,512,1,DLMT,False,False,False,True,False,6,8,35,0.17955968201309902,0.00016505566160713954,0.17950499999999997,3,26,True,1,1
133,2048,1024,1,inf,1,32,1,16,DLMT,False,False,False,True,True,29,32,1,inf,inf,inf,1,26,False,26,1
134,2048,1024,1,0.31524827096753866,1,1,16,1,DLMT,False,False,True,True,False,3,1,35,0.3153314433181756,0.0001255263530344175,0.3152898571428571,23,26,True,1,1
135,256,1024,1,0.2449076857499923,1,1,32,16,DLMT,False,True,False,False,True,30,1,35,0.24503642853572197,0.00019430270093809165,0.24497205714285714,29,26,True,1,1
