id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
23,False,10,128,2,0.06498744,4,4,RS,0.05500957182884732,0.016098657864443235,True,4,256,True,False,False,False,False,0.07496530817115267,False
24,False,10,8,512,0.09497922,1,2,RS,0.09496541367646301,2.2275627937275927e-05,True,2048,128,False,True,True,False,False,0.094993026323537,False
25,False,10,1,4,0.039948229999999994,2,21,RS,0.02986846949372337,0.01626305468889839,True,32,64,True,True,True,True,False,0.05002799050627662,False
26,False,10,1,2,0.07440579,5,4,RS,0.06636008543236102,0.01298123435698239,True,64,512,True,True,False,False,True,0.08245149456763898,False
27,False,10,1024,64,0.11817219999999999,6,5,RS,0.11815663882400904,2.5106971143490155e-05,True,1024,1,False,True,True,False,True,0.11818776117599095,False
28,True,10,256,1,0.1269979,5,6,RS,0.12698534872975442,2.025067900095724e-05,True,64,1,False,True,False,True,False,0.12701045127024557,False
29,True,10,128,4,0.1535149,3,11,RS,0.15349791388418257,2.7406021236217308e-05,True,4,512,False,True,False,True,True,0.15353188611581745,False
30,True,10,8,1,0.06472588,5,5,RS,0.05673425345988876,0.012893982887207507,True,8,256,True,True,False,False,True,0.07271750654011123,False
31,False,10,4,16,0.2173295,19,2,RS,0.21726517181427926,0.00010378945033094508,True,1,512,False,False,False,True,False,0.21739382818572076,False
32,False,10,256,8,0.08139463,9,1,RS,0.07189015800306883,0.015334863142724815,True,1024,512,True,True,False,True,False,0.09089910199693116,False
33,False,10,128,256,0.07302797000000001,30,1,RS,0.0629569475153208,0.01624895644489516,True,256,128,True,True,True,True,False,0.08309899248467922,False
34,True,10,8,8,0.07619666,15,1,RS,0.06760134921570646,0.013867989151726358,True,2048,128,True,True,False,True,False,0.08479197078429354,False
35,True,10,1,8,0.23447599999999996,22,1,RS,0.2344320775613182,7.086607086610648e-05,True,16,16,False,True,True,False,True,0.23451992243868172,False
36,False,10,2,2,0.06411430999999998,6,8,RS,0.061506334244273396,0.004207803579885828,True,4,4,True,True,True,True,False,0.06672228575572657,False
37,True,10,2,8,0.06450871,2,3,RS,0.059003800052769236,0.008881823280774056,True,128,16,True,True,True,True,False,0.07001361994723077,False
38,True,10,8,2,0.09417581,1,5,RS,0.09415387262734522,3.539456031652575e-05,True,1,64,False,False,False,True,True,0.09419774737265478,False
39,False,10,128,64,0.11250750000000001,11,4,RS,0.11238181747186667,0.00020278079297605914,True,256,2048,False,False,True,False,True,0.11263318252813335,False
40,True,10,1,4,0.14288510000000004,1,19,RS,0.142848023562772,5.982048144239367e-05,True,64,16,False,False,True,False,False,0.1429221764372281,False
41,False,10,16,2,0.07108464,9,5,RS,0.057560956497677035,0.021819606155987326,True,256,32,True,True,False,False,False,0.08460832350232297,False
42,False,10,1,8,0.2157431,3,1,RS,0.21570990946965546,5.355081698723288e-05,True,128,4,False,False,False,False,True,0.21577629053034453,False
43,True,10,2,1,0.08198676999999999,15,1,RS,0.07145430786637516,0.016993460070924345,True,128,256,True,False,False,True,True,0.09251923213362481,False
44,False,10,8,8,0.24443529999999997,10,2,RS,0.24440638398768202,4.665415308415803e-05,True,1024,16,False,False,True,True,False,0.2444642160123179,False
45,True,10,32,256,0.05979155999999999,6,5,RS,0.057275512064752024,0.004059483868227587,True,512,128,True,False,True,False,True,0.06230760793524795,False
46,True,10,16,64,0.1287455,10,2,RS,0.12873501007207278,1.6924833824889078e-05,True,256,1,False,True,True,True,True,0.12875598992792725,False
47,False,10,2,2048,0.0747384,28,1,RS,0.06540180089301326,0.01506401087512884,True,1,128,True,True,True,False,False,0.08407499910698674,False
48,False,10,1,256,0.06788899000000001,22,1,RS,0.06055287608333229,0.011836354817801802,True,256,4,True,True,False,True,False,0.07522510391666773,False
49,False,10,2,2,0.232437,5,6,RS,0.23235725378850075,0.00012866545767998452,True,16,64,False,False,True,False,True,0.23251674621149926,False
50,True,10,4,64,0.15159759999999997,12,4,RS,0.151564264244819,5.378512805599809e-05,True,256,64,False,True,False,False,True,0.15163093575518094,False
51,True,10,1,4,0.06422473,15,3,RS,0.056991951451744294,0.011669629750600489,True,256,16,True,True,True,False,False,0.0714575085482557,False
52,True,10,2,32,0.060193289999999997,1,18,RS,0.059440882853354166,0.0012139612411028607,True,128,2,True,False,True,False,True,0.06094569714664583,False
53,False,10,256,64,0.025049179999999997,4,7,RS,0.02121581262426803,0.006184895289461253,True,256,1,True,True,True,True,False,0.028882547375731964,False
54,False,10,1,32,0.05653318,15,2,RS,0.05008404811875271,0.01040526552345494,True,1024,1024,True,False,True,True,True,0.0629823118812473,False
55,True,10,4,256,0.1229834,6,1,RS,0.12296947404555861,2.246864481894837e-05,True,512,1024,False,False,False,False,True,0.1229973259544414,False
56,True,10,2,1,0.17835669999999998,1,4,RS,0.17813627609436264,0.0003556400005623682,True,4,8,False,True,True,False,False,0.17857712390563732,False
57,False,10,4,2048,0.03685982,3,3,RS,0.03154982158375638,0.008567345879652579,True,2048,512,True,True,False,True,False,0.04216981841624362,False
58,True,10,8,4,0.164198,1,14,RS,0.16417330289831683,3.984720818325811e-05,True,128,256,False,True,True,True,True,0.1642226971016832,False
59,False,10,8,1,0.06472863,1,17,RS,0.05638004776930269,0.013469908268956398,True,1,256,True,False,False,False,True,0.07307721223069731,False
60,True,10,128,512,0.12259561,7,2,RS,0.11358582685521285,0.014536714034777597,True,512,2048,True,False,False,True,False,0.13160539314478714,False
61,False,10,64,4,0.14586459999999998,6,4,RS,0.1458102483928577,8.769287314257726e-05,True,512,256,False,True,False,False,True,0.14591895160714227,False
62,True,10,8,2,0.12462160000000003,19,1,RS,0.12460256270526103,3.071546841576782e-05,True,16,512,False,False,False,False,False,0.12464063729473902,False
63,False,10,2,4,0.4350286,5,6,RS,0.43500824239838753,3.284569987075771e-05,True,2048,4,False,False,False,False,False,0.43504895760161244,False
64,False,10,128,1,0.06662678,11,4,RS,0.05729580256437978,0.015054940664698748,True,256,256,True,False,False,False,False,0.07595775743562022,False
65,True,10,8,8,0.1141268,4,3,RS,0.11411756609400177,1.4898322053170744e-05,True,8,512,False,True,True,False,True,0.11413603390599823,False
66,True,10,32,64,0.057480750000000004,1,8,RS,0.05341366933151124,0.0065619768738163055,True,2048,32,True,False,False,False,False,0.06154783066848877,False
67,True,10,64,512,0.05910139,10,1,RS,0.053374236940012,0.00924039845671711,True,1,128,True,False,True,False,False,0.064828543059988,False
68,True,10,2,2048,0.06588665,1,30,RS,0.058874114452027185,0.011314281629361185,True,2048,4,True,True,True,False,False,0.07289918554797283,False
69,True,10,32,1,0.04350592,1,17,RS,0.03468963089310615,0.014224523668917704,True,128,256,True,True,False,True,True,0.05232220910689384,False
70,False,10,8,1,0.1106849,5,6,RS,0.11053706402085678,0.0002385239820227748,True,2048,256,False,True,True,False,False,0.11083273597914323,False
71,False,10,512,512,0.1527439,5,3,RS,0.15271658615962358,4.406915020737284e-05,True,1,1,False,True,True,True,False,0.1527712138403764,False
72,True,10,32,16,0.1049242,1,16,RS,0.10490938754706326,2.389895395200494e-05,True,1,256,False,False,False,False,True,0.10493901245293673,False
73,False,10,2,8,0.07206964,11,4,RS,0.06198208609114772,0.016275628849983032,True,2048,8,True,True,False,True,True,0.08215719390885229,False
74,True,10,1,8,0.23247080000000003,8,1,RS,0.23245405222530452,2.7021472942833636e-05,True,32,2,False,True,True,False,True,0.23248754777469555,False
75,True,10,32,16,0.09461438999999999,4,12,RS,0.09460259009058737,1.9038405920662737e-05,True,1024,128,False,False,False,False,False,0.09462618990941261,False
76,False,10,2,64,0.19545030000000002,7,7,RS,0.19542607869878487,3.907953428585824e-05,True,2048,128,False,False,False,True,False,0.19547452130121518,False
77,True,10,32,4,0.07040639000000001,12,2,RS,0.062113540880377384,0.0133799864267831,True,64,128,True,False,True,False,True,0.07869923911962264,False
78,False,10,2048,32,0.03877987000000001,1,23,RS,0.034982840349330156,0.006126266673276638,True,1024,1,True,False,True,True,False,0.04257689965066986,False
79,True,10,128,4,0.03214862,1,27,RS,0.029295559709011633,0.004603231943276376,True,256,1024,True,True,True,True,False,0.03500168029098837,False
80,True,10,2,1,0.06400779999999999,17,2,RS,0.05862488590143105,0.008684990711451564,True,1,64,True,False,True,False,False,0.06939071409856892,False
81,True,10,16,256,0.04036051,13,3,RS,0.03463369637751929,0.00923985079581375,True,512,16,True,False,False,True,False,0.04608732362248071,False
82,False,10,2,4,0.3226501,10,5,RS,0.3226364660588649,2.1997499857944112e-05,True,16,128,False,False,True,True,False,0.32266373394113507,False
83,True,10,64,16,0.24436039999999998,13,3,RS,0.24434908572699016,1.825486236595604e-05,True,128,2048,False,True,False,True,True,0.2443717142730098,False
84,False,10,1,1,0.0639391,8,1,RS,0.06079996502454246,0.005064795314324162,True,8,128,True,True,False,False,True,0.06707823497545753,False
85,False,10,8,16,0.1538158,4,10,RS,0.1537950765898,3.343590884064613e-05,True,1,8,False,False,True,True,False,0.15383652341020002,False
86,False,10,2,4,0.30865339999999997,11,3,RS,0.30863610516407664,2.7904121559365204e-05,True,256,128,False,False,True,True,False,0.3086706948359233,False
87,True,10,8,1,0.08137763,4,1,RS,0.07273636252725386,0.013942137355660359,True,4,1024,True,True,False,True,True,0.09001889747274615,False
88,True,10,16,16,0.07415350000000001,1,15,RS,0.06137920621023586,0.020610513353529068,True,512,1,True,True,False,False,True,0.08692779378976416,False
89,False,10,2048,2,0.23819169999999995,2,20,RS,0.23814533945587418,7.479979946497434e-05,True,1,1,False,True,False,False,False,0.23823806054412572,False
90,True,10,32,4,0.03273828,5,6,RS,0.027540480881381047,0.008386319424491296,True,256,64,True,True,True,True,False,0.03793607911861896,False
91,True,10,1,4,0.06435506999999999,20,1,RS,0.06175686269254171,0.004192042807760911,True,16,4,True,True,True,False,False,0.06695327730745826,False
92,True,10,4,16,0.06047083999999999,1,2,RS,0.04628129110232487,0.022893937766675268,True,512,2048,True,True,True,False,True,0.07466038889767511,False
93,False,10,2,2,0.0798858,3,15,RS,0.06930254497568021,0.01707541118064218,True,2048,32,True,True,False,False,True,0.0904690550243198,False
94,True,10,8,8,0.21004830000000002,8,5,RS,0.21003757181526417,1.7309246084101694e-05,True,32,2048,False,True,True,True,False,0.21005902818473587,False
95,True,10,32,1,0.06195474000000001,3,1,RS,0.05850236089201735,0.005570194867722314,True,32,64,True,True,False,True,False,0.06540711910798266,False
96,False,10,4,8,0.10860790000000001,5,5,RS,0.10660519925879074,0.0032312307082596244,True,1,2048,True,True,True,False,True,0.11061060074120928,False
97,False,10,512,1,0.348753,9,1,RS,0.3487319324383911,3.399117532537201e-05,True,4,1,False,False,True,False,False,0.34877406756160884,False
98,True,10,64,8,0.11823350000000002,3,14,RS,0.11821142929122667,3.56096896925526e-05,True,32,2048,False,False,True,False,False,0.11825557070877336,False
99,False,10,2,16,0.09242356999999998,7,4,RS,0.08811648289894419,0.006949212040375513,True,128,2048,True,True,False,False,False,0.09673065710105577,False
100,False,10,2,8,0.07105779,6,3,RS,0.06549554984307432,0.00897432194034179,True,16,128,True,False,True,True,True,0.07662003015692567,False
101,False,10,16,2,0.08587218,9,4,RS,0.07352529126395246,0.019920922389678644,True,16,2048,True,False,True,False,True,0.09821906873604755,False
102,False,10,64,128,0.03326637,5,8,RS,0.02260665391614422,0.017198776253853063,True,512,64,True,False,False,True,False,0.043926086083855787,False
103,False,10,2,2,0.13992039999999997,19,2,RS,0.1399138103224275,1.0632027088002374e-05,True,2048,1,False,False,False,True,False,0.13992698967757244,False
104,True,10,2,512,0.08129362999999999,23,1,RS,0.07146626063354412,0.015855837582168276,True,1024,4,True,True,True,False,True,0.09112099936645586,False
105,True,10,4,1,0.062898,2,3,RS,0.05663391066086996,0.01010671111034643,True,4,32,True,True,True,False,False,0.06916208933913004,False
106,False,10,2,4,0.060103859999999995,9,2,RS,0.0557966388044409,0.0069494283933572544,True,1,2,True,True,False,False,False,0.06441108119555909,False
107,True,10,128,2048,0.08040078,2,7,RS,0.06472132497693697,0.025297806864896414,True,2048,512,True,True,False,False,False,0.09608023502306304,False
108,True,10,16,256,0.032937930000000004,10,5,RS,0.02512597490226475,0.012604094403093782,True,1,512,True,False,True,True,True,0.04074988509773526,False
109,False,10,64,4,0.10840432,27,1,RS,0.10026413257028821,0.013133676466305996,True,2048,2048,True,True,False,False,True,0.11654450742971179,False
110,True,10,32,2,0.06559971,7,1,RS,0.056274886124979245,0.015045012284704192,True,64,512,True,True,True,False,False,0.07492453387502077,False
111,True,10,16,4,0.11122088999999999,21,2,RS,0.09577120182924097,0.024927092612073716,True,256,2048,True,False,True,False,False,0.12667057817075902,False
112,True,10,1,512,0.07576921,6,8,RS,0.06886948936897615,0.011132261911440101,True,2048,512,True,False,True,False,False,0.08266893063102386,False
113,False,10,2,4,0.27649019999999996,3,11,RS,0.2764666611670964,3.797841492216035e-05,True,4,512,False,False,True,False,False,0.27651373883290353,False
114,False,10,1,64,0.09632985,1,8,RS,0.09631945098260647,1.6778155440930948e-05,True,1,512,False,True,True,False,True,0.09634024901739352,False
115,False,10,32,512,0.06179087,1,9,RS,0.05464477418547202,0.011529772653964172,True,1024,64,True,False,False,False,False,0.06893696581452798,False
116,True,10,1024,8,0.09122721,4,9,RS,0.09121439415983758,2.0677545792479353e-05,True,1,1,False,False,False,False,False,0.09124002584016243,False
117,False,10,2,2,0.0684669,6,8,RS,0.06187126608994908,0.010641637261154885,True,32,1,True,False,False,True,True,0.07506253391005091,False
118,False,10,2,4,0.044152590000000005,5,2,RS,0.03825079080032405,0.009522178933463705,True,1024,128,True,False,False,True,True,0.05005438919967596,False
119,False,10,128,8,0.1139287,1,2,RS,0.11383509738539258,0.0001510218858311593,True,256,256,False,True,False,False,True,0.11402230261460741,False
120,False,10,4,16,0.08749639000000001,3,11,RS,0.0775437917414565,0.016057886462137537,True,512,1024,True,True,True,False,True,0.09744898825854352,False
121,False,10,8,16,0.20278859999999996,25,1,RS,0.2027722811369487,2.6329451190635385e-05,True,512,8,False,False,False,False,True,0.20280491886305121,False
122,True,10,2,8,0.06419799000000001,10,2,RS,0.056121960993372,0.013030160917229685,True,1,16,True,False,False,False,False,0.07227401900662801,False
123,False,10,2,1,0.15869139999999998,2,11,RS,0.1586583838263756,5.3269503470560647e-05,True,64,128,False,True,False,True,False,0.15872441617362437,False
124,False,10,64,32,0.07914477,2,20,RS,0.07158492399031996,0.012197332369010036,True,2048,512,True,True,False,False,False,0.08670461600968005,False
125,True,10,8,128,0.153237,8,6,RS,0.1532097036751034,4.40408900909138e-05,True,1,2048,False,False,False,True,False,0.15326429632489663,False
126,True,10,2,32,0.06638051,4,5,RS,0.05476547886310218,0.018740116540963664,True,128,512,True,True,False,False,True,0.07799554113689783,False
127,False,10,8,8,0.1678251,13,2,RS,0.16780231134105503,3.676805678846647e-05,True,8,64,False,False,False,False,True,0.16784788865894498,False
128,True,10,256,8,0.1116613,11,2,RS,0.11164856460707837,2.0547749268469885e-05,True,8,2048,False,True,False,False,True,0.11167403539292164,False
129,True,10,1,128,0.029400560000000003,3,7,RS,0.026893094427320935,0.004045636770200707,True,1,256,True,True,False,True,True,0.03190802557267907,False
130,False,10,2,64,0.09526293,13,1,RS,0.08797531787752823,0.011758100247067974,True,128,2048,True,False,True,False,False,0.10255054212247176,False
131,True,10,8,2,0.24424210000000005,21,1,RS,0.2440517156621333,0.00030717306196995493,True,1024,1,False,True,True,True,True,0.2444324843378668,False
132,True,10,2048,2,0.09707111999999998,4,5,RS,0.09706094947512177,1.640949725006958e-05,True,1,1,False,False,True,True,True,0.0970812905248782,False
133,True,10,32,16,0.1590577,6,1,RS,0.15903758948966085,3.244703376273244e-05,True,256,256,False,False,True,False,False,0.15907781051033915,False
134,False,10,2,8,0.2681463,5,1,RS,0.26813271234558944,2.1922819161781638e-05,True,1,8,False,True,False,False,True,0.26815988765441057,False
135,False,10,4,1,0.17073080000000002,6,2,RS,0.17069639517831506,5.550999909925932e-05,True,512,32,False,True,True,True,False,0.17076520482168497,False
136,True,10,2,64,0.1375983,7,7,RS,0.13758678765137894,1.8574444810007558e-05,True,1,1024,False,True,False,False,True,0.13760981234862107,False
137,True,10,32,4,0.12312989999999999,1,18,RS,0.12311027793140009,3.1658963975469185e-05,True,256,1,False,False,True,False,True,0.12314952206859989,False
138,True,10,1,8,0.05026653,7,6,RS,0.049179130587273856,0.0017544500295249214,True,32,64,True,True,True,False,True,0.05135392941272614,False
139,False,10,4,4,0.32996380000000003,3,11,RS,0.32993835999968013,4.1045828046220287e-05,True,512,1024,False,True,True,False,False,0.32998924000031993,False
140,True,10,2,512,0.2009887,4,4,RS,0.20096017454384485,4.6024015470185434e-05,True,1,16,False,True,True,True,False,0.20101722545615514,False
141,True,10,16,2,0.06442766,10,1,RS,0.05955358928658884,0.007864004161646914,True,128,64,True,True,False,True,False,0.06930173071341116,False
142,False,10,8,2,0.13680219999999998,1,20,RS,0.11989627115938144,0.027276644631625786,True,512,2048,True,True,False,True,True,0.15370812884061852,False
143,True,10,1024,128,0.15563390000000002,10,2,RS,0.15561707750227044,2.7142033822100315e-05,True,128,2048,False,True,True,True,True,0.1556507224977296,False
144,False,10,64,256,0.07890778,1,6,RS,0.0708870486858265,0.012940941595401781,True,256,1024,True,False,False,False,True,0.08692851131417349,False
145,False,10,8,32,0.17898419999999998,1,1,RS,0.17897191679452903,1.9818173477897712e-05,True,1,32,False,True,False,True,False,0.17899648320547093,False
146,False,10,1024,8,0.03899102,1,19,RS,0.032426172125606445,0.010591965943940717,True,16,1,True,True,False,True,True,0.04555586787439356,False
147,True,10,1,2048,0.06127200000000001,2,19,RS,0.055862185404816384,0.008728392957698457,True,1,8,True,True,False,True,True,0.06668181459518363,False
148,True,10,8,2,0.1246235,7,3,RS,0.12460319899239992,3.275438901887737e-05,True,256,32,False,False,False,True,True,0.12464380100760007,False
149,True,10,8,16,0.1035558,2,6,RS,0.1035506011054769,8.388086790204192e-06,True,128,256,False,True,True,False,False,0.10356099889452311,False
150,False,10,32,16,0.06352316999999999,1,5,RS,0.05344356063534755,0.016262810831467606,True,32,256,True,True,True,False,True,0.07360277936465243,False
151,True,10,2,16,0.06850231,5,3,RS,0.06064010723269356,0.0126851658330863,True,128,32,True,True,False,False,False,0.07636451276730644,False
152,False,10,16,4,0.09942147,9,4,RS,0.09439391437719787,0.00811164233457689,True,1024,2048,True,False,True,True,False,0.10444902562280213,False
153,False,10,4,8,0.06632721,1,24,RS,0.06031104771510734,0.009706696522756852,True,128,8,True,False,True,True,True,0.07234337228489265,False
154,True,10,2,8,0.06819154,24,1,RS,0.062463140490933836,0.00924240952330073,True,512,32,True,True,False,True,True,0.07391993950906615,False
155,True,10,16,16,0.06499619,5,5,RS,0.06015058429484134,0.007818077675036237,True,2048,2048,True,False,True,True,True,0.06984179570515865,False
156,False,10,32,4,0.20233749999999998,3,3,RS,0.20231651968639486,3.385040620140439e-05,True,1,32,False,False,True,True,False,0.2023584803136051,False
157,False,10,32,1,0.23210609999999998,15,1,RS,0.232086316107618,3.192005639092627e-05,True,2,32,False,False,False,True,False,0.23212588389238195,False
158,True,10,32,8,0.0695791,15,3,RS,0.058566622413337745,0.017767934579460833,True,512,512,True,False,True,False,False,0.08059157758666227,False
159,False,10,128,32,0.08723692,1,6,RS,0.08722640056818481,1.6972436478009168e-05,True,32,256,False,True,True,False,False,0.08724743943181518,False
160,False,10,4,1024,0.07114638,1,10,RS,0.06403937182192639,0.011466707230046473,True,1,256,True,False,True,False,False,0.0782533881780736,False
161,False,10,16,16,0.22171970000000002,28,1,RS,0.2215862147825992,0.00021536993754932228,True,16,2048,False,True,True,True,False,0.22185318521740083,False
162,True,10,128,256,0.06773753,2,17,RS,0.05292016003159759,0.02390688727095395,True,1,2048,True,False,True,False,False,0.08255489996840241,False
163,False,10,128,16,0.2910165,22,1,RS,0.2909725406249765,7.092566531236065e-05,True,64,2048,False,False,False,True,False,0.2910604593750235,False
164,True,10,1024,1,0.1165888,4,11,RS,0.1165680099643899,3.354340471687323e-05,True,4,2048,False,True,False,True,True,0.11660959003561011,False
165,True,10,4,256,0.07306167999999999,8,1,RS,0.0640517113284723,0.014537013370414157,True,1024,512,True,False,False,False,True,0.08207164867152768,False
166,True,10,2,256,0.06226147,2,4,RS,0.056846497382163526,0.008736715100316593,True,512,2,True,False,True,False,True,0.06767644261783648,False
167,False,10,2,256,0.15385870000000001,18,1,RS,0.1538448574638366,2.2334054714715628e-05,True,2048,1,False,True,True,False,True,0.15387254253616342,False
168,True,10,2,8,0.33205809999999997,30,1,RS,0.3320260170598363,5.176379043308379e-05,True,128,128,False,False,True,True,True,0.3320901829401636,False
169,False,10,16,1,0.104378,5,5,RS,0.10437215943886875,9.423375191513563e-06,True,32,1024,False,False,True,False,False,0.10438384056113124,False
170,False,10,1,1,0.12121630000000001,5,9,RS,0.12119975240119542,2.669850183062764e-05,True,2,4,False,False,True,False,True,0.12123284759880461,False
171,False,10,64,2,0.1326133,5,2,RS,0.13260461822232944,1.400749799214809e-05,True,16,128,False,False,False,True,True,0.13262198177767054,False
172,True,10,1,8,0.06812370999999999,9,1,RS,0.06223914795871405,0.009494367870948543,True,1024,4,True,True,False,True,False,0.07400827204128593,False
173,True,10,1,8,0.21986380000000003,7,6,RS,0.2198535675613065,1.650939126679186e-05,True,32,128,False,True,True,True,False,0.21987403243869355,False
174,False,10,1,512,0.1097564,1,22,RS,0.10973704055557662,3.1235236512632634e-05,True,512,512,False,True,True,True,False,0.10977575944442339,False
175,True,10,32,128,0.024098299999999996,1,27,RS,0.02031660757140773,0.006101521037577433,True,128,32,True,False,True,True,True,0.02787999242859226,False
176,False,10,256,4,0.33429210000000004,24,1,RS,0.3342058849960643,0.00013910244426320955,True,16,2048,False,True,False,True,False,0.3343783150039358,False
177,True,10,16,64,0.1801963,1,19,RS,0.18010230586106574,0.00015165358551646115,True,1,2048,False,False,True,True,True,0.18029029413893427,False
178,False,10,16,512,0.06074939,6,5,RS,0.05596649235412818,0.007716902196017519,True,1024,16,True,False,True,False,True,0.06553228764587182,False
179,True,10,1,16,0.06587343999999999,16,1,RS,0.055983841375360034,0.01595624054595568,True,1,32,True,False,False,False,False,0.07576303862463994,False
180,True,10,512,16,0.05378287999999999,4,2,RS,0.04579229286653548,0.01289230587046398,True,1024,1024,True,True,True,True,True,0.0617734671334645,False
181,True,10,8,32,0.07885489999999999,7,4,RS,0.07364635430250026,0.008403658348362339,True,1,2048,True,False,False,True,True,0.08406344569749973,False
182,True,10,2,1,0.120173,2,17,RS,0.12009254735787223,0.00012980523872324918,True,2048,128,False,True,False,False,False,0.12025345264212778,False
183,False,10,32,2,0.06786415999999999,2,20,RS,0.05957876553378826,0.013367958816004782,True,256,64,True,False,True,False,True,0.07614955446621173,False
184,True,10,2,8,0.26579549999999996,28,1,RS,0.2657771573128792,2.9594763050250313e-05,True,512,256,False,False,True,False,True,0.2658138426871207,False
185,False,10,16,8,0.2029973,1,24,RS,0.2029697765641516,4.440731921654159e-05,True,2048,1024,False,False,True,True,True,0.20302482343584838,False
186,False,10,2,32,0.12928130000000002,10,2,RS,0.12924855387570008,5.2833796002176785e-05,True,32,2,False,True,False,True,False,0.12931404612429995,False
187,False,10,1,128,0.13873370000000002,3,11,RS,0.13870965219235928,3.8799613400135785e-05,True,128,256,False,True,True,True,True,0.13875774780764075,False
188,False,10,16,2,0.1680423,7,5,RS,0.16801588327706118,4.262170808402398e-05,True,64,2048,False,True,True,True,True,0.16806871672293883,False
189,True,10,128,128,0.1079097,3,9,RS,0.1077627881673684,0.00023703293020169283,True,128,1024,False,True,True,False,True,0.1080566118326316,False
190,False,10,256,1,0.13978159999999998,14,2,RS,0.13971155537320784,0.00011301256567302552,True,256,512,False,False,False,False,False,0.13985164462679212,False
191,False,10,64,64,0.1532362,15,2,RS,0.1532228728213776,2.150255798736562e-05,True,128,512,False,False,False,False,False,0.1532495271786224,False
192,True,10,4,1,0.1048254,1,2,RS,0.10481461058073378,1.740804411759262e-05,True,16,1024,False,True,False,False,False,0.10483618941926622,False
193,True,10,64,8,0.1256407,2,17,RS,0.1256158570409252,4.0082539839684606e-05,True,32,64,False,True,False,False,False,0.12566554295907478,False
