id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,False,True,1024,RS,0.7634627400790658,4,128,1024,1,4,12,1,1024,10,0.7666173,True,False,False,0.005089682486167485,0.7697718599209341,False
2,True,True,512,RS,2.580324832112674,8,4,512,4,1,21,64,256,10,2.580571,False,False,False,0.0003971762832798293,2.580817167887326,False
3,False,True,16,RS,1.5988060196012561,16,16,128,8,1,5,2,128,10,1.599187,False,False,True,0.0006146877255973401,1.5995679803987437,False
4,False,True,1024,RS,3.9437358158134015,4,4,16,3,1,15,1,128,10,3.9439679999999995,False,False,False,0.0003746144684872518,3.9442001841865975,False
5,False,True,32,RS,0.3707361481889043,4,8,16,5,1,21,2,32,10,0.3817679,True,False,True,0.017799032318921163,0.39279965181109566,False
6,True,True,16,RS,3.163623157774268,4,16,8,10,10,1,8,64,10,3.1640509999999997,False,True,False,0.0006902963131872531,3.1644788422257313,False
7,True,True,16,RS,1.22812913235611,2048,1,1,1,15,5,2,2,10,1.229266,False,True,True,0.0018342638850503627,1.2304028676438898,False
8,True,True,1,RS,2.531019175398946,64,1024,2048,10,1,1,2,1,10,2.5325650000000004,True,True,False,0.002494090014414037,2.5341108246010546,False
9,True,True,512,RS,2.6701725590091727,2,512,1024,14,9,1,16,128,10,2.6702399999999997,False,False,True,0.00010881176406985361,2.6703074409908267,False
10,True,True,1,RS,1.012754506363698,4,128,512,3,1,9,8,128,10,1.024519,True,True,True,0.018981264810333354,1.036283493636302,False
11,True,True,128,RS,0.11568535424558611,2,64,1,1,5,14,1,1024,10,0.1186609,True,True,False,0.004800854474986718,0.12163644575441389,False
12,True,True,1024,RS,0.2783879900603915,2,4,16,1,26,4,32,256,10,0.2834207,True,True,False,0.008119958498046646,0.28845340993960855,False
13,False,True,1,RS,2.537748708784474,256,4,2048,19,6,1,1,1024,10,2.5390110000000004,True,False,True,0.0020366268681326865,2.540273291215527,False
14,False,True,256,RS,0.6278725409409657,1,4,1024,1,16,4,128,2048,10,0.6298299999999999,True,False,True,0.0031582361216349916,0.6317874590590341,False
15,True,True,256,RS,1.1232533785556515,1024,8,2048,1,3,29,64,1,10,1.123432,False,True,False,0.0002881943788487284,1.1236106214443484,False
16,True,True,32,RS,0.27106132005290395,4,2,128,4,8,1,32,256,10,0.29233950000000003,True,True,False,0.0343309946644428,0.3136176799470961,False
17,False,True,512,RS,1.698292713584516,128,512,128,1,1,9,1,4,10,1.698957,False,False,True,0.0010717840267516123,1.699621286415484,False
18,True,True,512,RS,1.5327280504698702,512,16,1,1,18,2,16,512,10,1.532948,False,False,False,0.0003548746257483063,1.5331679495301298,False
19,True,True,16,RS,3.3592274547075327,1,4,32,7,11,1,32,64,10,3.3595040000000003,False,False,True,0.0004461883010569122,3.359780545292468,False
20,True,True,256,RS,0.17924506979284233,16,1,128,2,1,25,1024,1024,10,0.20606109999999997,True,True,True,0.04326596505210533,0.2328771302071576,False
21,True,True,512,RS,0.11360710355861259,1,64,64,1,1,18,1024,1,10,0.12185950000000001,True,False,False,0.013314718594472806,0.13011189644138743,False
22,False,True,1,RS,2.2010010118331,32,32,64,5,9,1,2,128,10,2.201672,False,True,False,0.0010825968778820927,2.2023429881668997,False
23,False,True,2048,RS,0.09266743583984838,2,1024,4,9,14,1,128,1,10,0.10169613,True,True,False,0.014567225759426537,0.11072482416015161,False
24,False,True,64,RS,2.8219802207450906,2,32,4,1,9,13,16,32,10,2.822257,False,False,False,0.0004465657846275136,2.8225337792549094,False
25,True,True,32,RS,1.3933004734135193,8,16,8,1,14,5,1,64,10,1.3943409999999998,False,False,True,0.001678823695329585,1.3953815265864804,False
26,False,True,2048,RS,0.1367050857195902,8,16,16,11,1,7,8,8,10,0.15274189999999999,True,False,True,0.025874383376034295,0.16877871428040978,False
27,True,True,1,RS,1.8057385500884964,2,32,256,1,2,23,256,512,10,1.80596,False,False,False,0.00035729539599607397,1.8061814499115036,False
28,True,True,1,RS,0.6623967614672406,256,512,1024,1,2,23,128,128,10,0.6668951000000001,True,True,False,0.007257784103292127,0.6713934385327596,False
29,True,True,128,RS,2.9471373389730466,16,2,2048,9,6,1,16,64,10,2.947675,False,False,False,0.0008674819882856003,2.948212661026953,False
30,True,True,1024,RS,2.5171072744999683,2,1024,8,15,1,7,1,1,10,2.517392,False,True,True,0.0004593865474739761,2.517676725500032,False
31,True,True,64,RS,1.2461108144530908,64,16,2048,1,2,8,1,512,10,1.248268,True,True,True,0.003480482150507298,1.250425185546909,False
32,False,True,1,RS,0.2212088369710853,128,256,256,12,1,10,8,128,10,0.2292901,True,True,True,0.013038605680439913,0.2373713630289147,False
33,True,True,4,RS,0.1542142826313429,16,2,128,1,21,4,2,1024,10,0.1728035,True,True,True,0.029992523979318578,0.1913927173686571,False
34,False,True,4,RS,0.7162247638270216,32,1,1024,1,3,21,1,2,10,0.7186688999999999,True,True,True,0.003943458797806825,0.7211130361729783,False
35,True,True,32,RS,0.2759038328268897,8,32,256,13,1,3,128,1,10,0.29107960000000005,True,True,True,0.024485138444370693,0.3062553671731104,False
36,False,True,8,RS,1.0438284128219357,64,8,2048,1,10,8,2048,2048,10,1.047922,True,True,False,0.006604743446947794,1.0520155871780643,False
37,True,True,512,RS,1.2856370990599626,16,32,32,1,2,3,8,512,10,1.2860530000000001,False,True,True,0.0006710298055973428,1.2864689009400376,False
38,True,True,4,RS,0.5781952086672631,128,2,1024,1,16,7,16,1024,10,0.5809507,True,False,False,0.0044458106133752635,0.5837061913327369,False
39,True,True,256,RS,2.6849584447876462,8,4,1,1,1,18,16,2048,10,2.685188,False,False,True,0.00037037278517728614,2.685417555212354,False
40,False,True,64,RS,1.0093332753522368,8,16,1024,3,10,1,2,2048,10,1.010843,True,False,True,0.002435845027911243,1.012352724647763,False
