id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,256,4,24.02738589714092,301,1,32,1,8,16,RS,500,10,True,4,2048,16,2,2,1,True,3,4,0.19818960000000002,True
