id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
76,256,128,1,0.24386464814615053,1,False,16,256,SIMA,True,False,True,False,False,30,1,512,35,32,18,1,9,0.0004933303368175216,True,0.2440280857142857,0.24419152328242086
77,512,128,1,0.09456529333692401,1,False,32,256,SIMA,True,False,True,False,False,30,1,256,35,8,19,1,8,3.072219831632795e-05,True,0.09457547142857144,0.09458564952021886
78,512,256,1,0.10142683660926226,8,False,32,256,SIMA,True,True,True,True,False,29,1,512,35,1,18,1,10,3.076406597155232e-05,True,0.10143702857142857,0.10144722053359488
79,256,512,1,0.24308724661658965,1,False,32,64,SIMA,True,True,True,False,False,30,1,512,35,32,19,1,9,0.0003232660949794548,True,0.24319434285714284,0.24330143909769603
80,512,128,1,0.1570432222920232,8,False,32,64,SIMA,True,False,False,False,True,29,1,512,35,1,19,1,10,4.529590691964815e-05,True,0.15705822857142857,0.15707323485083394
81,512,128,1,0.1269498135117986,1,False,32,64,SIMA,True,True,False,False,False,30,8,256,35,1,19,1,8,3.8250580894616014e-05,True,0.12696248571428567,0.12697515791677275
82,512,256,1,0.14169648293105,32,False,32,128,SIMA,True,True,True,True,False,30,1,256,35,1,18,1,8,3.916218500918889e-05,True,0.14170945714285715,0.1417224313546643
83,256,128,1,0.10941817557991358,1,False,16,64,SIMA,False,True,False,False,True,29,8,512,35,8,18,1,8,4.250468401559244e-05,True,0.10943225714285713,0.10944633870580069
84,256,256,1,0.10078384851970207,8,False,32,256,SIMA,False,True,True,True,False,30,8,512,35,1,19,1,9,3.986974711098544e-05,True,0.10079705714285714,0.10081026576601221
85,512,256,1,0.10092844784113456,8,False,1,256,SIMA,True,True,True,True,False,29,1,256,35,1,19,1,8,2.8919084864285255e-05,True,0.10093802857142858,0.10094760930172261
86,512,256,1,0.11960421258213837,1,False,1,128,SIMA,False,True,False,True,False,30,1,512,35,8,18,1,10,8.766994691361873e-05,True,0.11963325714285712,0.11966230170357588
87,128,128,1,0.12239246725976612,1,False,16,64,SIMA,True,True,False,False,False,29,1,256,35,1,18,1,10,4.533265705778112e-05,True,0.12240748571428571,0.1224225041688053
88,128,512,1,0.12717733949056945,32,False,16,128,SIMA,False,True,True,False,False,30,1,512,35,1,18,1,10,8.116370959426544e-05,True,0.12720422857142852,0.1272311176522876
89,256,256,1,0.11925257217530097,1,False,32,256,SIMA,True,True,False,False,False,30,8,512,35,8,19,1,10,5.907338915385272e-05,True,0.11927214285714285,0.11929171353898474
90,128,128,1,0.253137866763731,1,False,1,64,SIMA,True,True,True,False,False,30,1,512,35,32,19,1,10,0.0004121205926147609,True,0.2532744,0.253410933236269
91,512,256,1,0.14515162237986973,32,False,32,256,SIMA,True,True,False,False,False,30,1,256,35,1,17,1,10,5.098760153413754e-05,True,0.14516851428571428,0.14518540619155884
92,256,512,1,0.2398283265799514,1,False,1,256,SIMA,False,True,True,False,False,30,1,512,35,32,17,1,9,0.0004050406943525968,True,0.23996251428571427,0.24009670199147715
93,512,128,1,0.11897372513436283,1,False,1,128,SIMA,True,True,False,True,False,30,1,512,35,8,17,1,8,7.499763261569717e-05,True,0.11899857142857144,0.11902341772278005
94,128,256,1,0.09263801066320544,8,False,1,64,SIMA,True,True,True,False,True,30,1,256,35,8,19,1,8,3.6379107706910135e-05,True,0.09265006285714288,0.09266211505108031
95,512,512,1,0.12726181080580923,32,False,32,64,SIMA,True,False,True,False,False,30,1,256,35,1,18,1,8,0.00037399813379431987,True,0.1273857142857143,0.12750961776561937
96,128,256,1,0.09127085790342314,8,False,16,64,SIMA,True,True,True,False,False,30,1,256,35,8,17,1,10,3.4382315815202864e-05,True,0.09128224857142857,0.091293639239434
97,256,512,1,0.09548961907735447,8,False,32,256,SIMA,True,True,True,True,False,29,1,512,35,8,19,1,9,2.9695841803326447e-05,True,0.09549945714285712,0.09550929520835978
98,256,512,1,0.16108219533045834,1,False,32,64,SIMA,True,True,False,False,True,29,1,512,35,1,19,1,10,0.0002025961177781433,True,0.16114931428571433,0.16121643324097032
99,512,256,1,0.10462644248995641,1,False,32,128,SIMA,False,True,True,False,False,29,8,256,35,1,18,1,9,3.057383168125042e-05,True,0.10463657142857144,0.10464670036718647
100,512,512,1,0.2542670146627283,1,False,16,128,SIMA,True,True,False,False,False,30,1,512,35,32,18,1,8,0.0002631657598223137,True,0.2543542,0.2544413853372717
101,1,1,1,0.17733856006154985,1,True,1,1,SIMA,False,False,False,False,False,1,1,1,35,1,1,1,1,0.0003631123511970337,True,0.17745885714285714,0.17757915422416443
102,256,1,1024,0.24528722977362055,1,False,256,16,SIMA,False,False,False,True,False,24,1,64,35,1,1,26,24,8.399589883088331e-05,True,0.24531505714285717,0.2453428845120938
103,512,2048,256,0.09905642082066439,1,False,128,64,SIMA,True,True,True,True,True,10,1,64,35,8,1,21,7,3.540841200641971e-05,True,0.09906815142857144,0.09907988203647848
104,1,1,128,0.27734026372834436,1,False,128,16,SIMA,False,True,True,True,True,11,1,16,35,1,8,23,1,6.492020848232181e-05,True,0.2773617714285714,0.2773832791287984
105,1,1024,1024,0.1430865758238831,1,False,512,64,SIMA,True,False,False,False,True,11,8,128,35,1,10,1,7,7.070502103811283e-05,True,0.14311,0.14313342417611688
106,256,64,256,0.1508984293432338,1,False,64,128,SIMA,True,False,True,False,True,17,32,64,35,1,1,27,11,4.881053750399329e-05,True,0.15091459999999998,0.15093077065676616
107,256,1024,256,0.1311218229822726,1,False,16,32,SIMA,False,True,False,False,False,10,1,1,35,1,8,1,15,5.452169760933886e-05,True,0.1311398857142857,0.1311579484462988
108,128,1024,256,0.10565810537648351,8,False,512,128,SIMA,True,True,True,True,False,23,8,1,35,1,1,7,5,3.159139640045295e-05,True,0.10566857142857143,0.10567903748065935
109,1,64,64,0.16403032787630692,1,False,1,512,SIMA,True,False,False,False,False,12,32,32,35,1,1,22,19,0.00012371598151262632,True,0.16407131428571428,0.16411230069512164
110,256,1024,64,0.2735413536528058,1,False,128,32,SIMA,True,False,False,True,False,7,1,64,35,32,1,13,4,0.0005440670231821486,True,0.27372159999999995,0.2739018463471941
111,128,512,512,0.12991597942244668,8,False,512,64,SIMA,False,True,True,True,False,11,8,512,35,1,10,1,24,0.00011260768089219353,True,0.12995328571428572,0.12999059200612476
112,1,256,128,0.10366446818748276,1,False,128,256,SIMA,True,True,False,True,False,26,8,16,35,8,1,5,18,7.301347932584273e-05,True,0.10368865714285713,0.1037128460982315
113,1,512,128,0.206260200072965,8,False,128,512,SIMA,True,True,False,True,False,25,1,16,35,1,1,4,17,4.6139150669359394e-05,True,0.20627548571428572,0.20629077135560644
114,1,512,256,0.23301623795466034,1,False,256,128,SIMA,False,False,True,True,True,27,1,16,35,1,1,6,17,5.1630524115178075e-05,True,0.23303334285714286,0.23305044775962538
115,1,512,128,0.21368020869788218,1,False,256,128,SIMA,False,True,False,True,False,26,1,1,35,1,1,6,18,6.215409422211515e-05,True,0.21370080000000002,0.21372139130211787
116,1,256,64,0.17815832045894958,8,False,64,512,SIMA,True,True,False,True,True,26,8,32,35,1,1,5,19,7.803020869757884e-05,True,0.17818417142857143,0.17821002239819328
117,1,128,128,0.10052760835660994,1,False,128,256,SIMA,True,True,False,False,False,25,1,32,35,8,1,5,18,5.715309908214892e-05,True,0.10054654285714286,0.10056547735767578
118,1,64,128,0.20641299527057572,1,False,64,512,SIMA,True,True,True,False,True,26,1,16,35,1,1,6,17,0.0004251864224990633,True,0.20655385714285712,0.20669471901513853
119,1,128,64,0.1869530724722958,1,False,64,256,SIMA,False,True,False,True,True,26,1,64,35,1,1,6,19,0.0001224171056474613,True,0.18699362857142857,0.18703418467056132
120,1,128,256,0.13837668542729803,1,False,128,512,SIMA,True,False,False,False,True,24,1,64,35,1,1,5,17,5.536811135574532e-05,True,0.13839502857142857,0.13841337171555912
121,1,256,64,0.10666219055187877,8,False,64,256,SIMA,False,True,True,False,True,24,1,16,35,8,1,6,18,9.42908223724524e-05,True,0.10669342857142858,0.10672466659097839
122,1,64,256,0.12106277598663788,1,False,64,256,SIMA,False,True,False,False,False,26,1,32,35,8,1,5,18,5.0610186923268576e-05,True,0.12107954285714287,0.12109630972764786
123,1,128,256,0.2608596648185612,1,False,64,256,SIMA,False,True,False,False,False,25,1,16,35,1,1,4,18,3.369738074966084e-05,True,0.2608708285714287,0.26088199232429615
124,1,256,256,0.10233345823331179,1,False,64,512,SIMA,False,True,True,True,False,25,1,16,35,8,1,4,17,4.4756210377410286e-05,True,0.10234828571428572,0.10236311319525966
125,1,64,256,0.09639765634731427,1,False,64,128,SIMA,True,True,False,True,False,26,1,16,35,8,1,4,17,3.869910361246321e-05,True,0.09641047714285714,0.0964232979384
126,1,1,512,0.12758793019396503,8,False,64,64,SIMA,False,True,False,True,False,27,8,16,35,1,1,3,16,5.376687395315136e-05,True,0.12760574285714285,0.12762355552032068
127,1,1,128,0.08969068022508972,8,False,32,128,SIMA,False,False,True,False,False,25,1,16,35,8,1,3,17,3.2288256031426854e-05,True,0.08970137714285713,0.08971207406062454
128,1,1,128,0.10726125014936343,8,False,16,64,SIMA,False,True,True,True,True,26,1,1,35,8,1,4,18,3.2275548336291e-05,True,0.10727194285714285,0.10728263556492228
129,1,64,256,0.11419805644545111,8,False,64,64,SIMA,False,True,False,False,False,26,1,16,35,8,1,3,17,4.6313959635760676e-05,True,0.11421339999999999,0.11422874355454887
